,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Buddy Hield,39:35,8.0,17.0,47.1,2.0,7.0,28.6,1.0,1.0,100.0,0.0,8.0,8.0,7.0,0.0,0.0,1.0,4.0,19.0,-12.0,03/06/2022,Washington Wizards,40.0
Oshae Brissett,27:12,2.0,9.0,22.2,0.0,4.0,0.0,4.0,4.0,100.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,4.0,8.0,-10.0,03/06/2022,Washington Wizards,14.5
Isaiah Jackson,7:53,3.0,7.0,42.9,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,5.0,0.0,0.0,2.0,0.0,4.0,6.0,-13.0,03/06/2022,Washington Wizards,16.25
Malcolm Brogdon,34:59,8.0,17.0,47.1,0.0,4.0,0.0,11.0,13.0,84.6,1.0,3.0,4.0,4.0,0.0,0.0,1.0,1.0,27.0,-17.0,03/06/2022,Washington Wizards,37.5
Tyrese Haliburton,36:41,5.0,11.0,45.5,1.0,5.0,20.0,4.0,4.0,100.0,0.0,7.0,7.0,11.0,3.0,0.0,4.0,2.0,15.0,-18.0,03/06/2022,Washington Wizards,44.75
Jalen Smith,29:06,7.0,9.0,77.8,1.0,3.0,33.3,0.0,0.0,0.0,1.0,5.0,6.0,3.0,0.0,1.0,0.0,1.0,15.0,-3.0,03/06/2022,Washington Wizards,29.5
Terry Taylor,7:33,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,-3.0,03/06/2022,Washington Wizards,2.75
Duane Washington Jr.,24:27,3.0,6.0,50.0,3.0,4.0,75.0,2.0,2.0,100.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,3.0,11.0,0.0,03/06/2022,Washington Wizards,15.5
Goga Bitadze,23:34,7.0,7.0,100.0,3.0,3.0,100.0,3.0,3.0,100.0,0.0,6.0,6.0,0.0,0.0,0.0,1.0,3.0,20.0,13.0,03/06/2022,Washington Wizards,28.5
Keifer Sykes,9:01,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,03/06/2022,Washington Wizards,4.25
