,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Malcolm Brogdon,27:59,4.0,13.0,30.8,0.0,4.0,0.0,4.0,4.0,100.0,2.0,2.0,4.0,5.0,1.0,0.0,4.0,2.0,12.0,-34.0,03/15/2022,Memphis Grizzlies,24.5
Oshae Brissett,21:11,3.0,12.0,25.0,1.0,6.0,16.7,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,7.0,-22.0,03/15/2022,Memphis Grizzlies,12.5
Isaiah Jackson,21:01,3.0,9.0,33.3,0.0,1.0,0.0,3.0,4.0,75.0,2.0,5.0,7.0,0.0,0.0,2.0,3.0,6.0,9.0,-32.0,03/15/2022,Memphis Grizzlies,20.25
Buddy Hield,27:03,6.0,13.0,46.2,0.0,2.0,0.0,2.0,2.0,100.0,2.0,5.0,7.0,2.0,1.0,0.0,3.0,4.0,14.0,-22.0,03/15/2022,Memphis Grizzlies,26.25
Tyrese Haliburton,29:38,2.0,10.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,8.0,1.0,0.0,3.0,0.0,4.0,-26.0,03/15/2022,Memphis Grizzlies,20.25
Terry Taylor,27:12,7.0,8.0,87.5,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,0.0,0.0,1.0,2.0,1.0,14.0,-2.0,03/15/2022,Memphis Grizzlies,25.0
Jalen Smith,26:36,5.0,12.0,41.7,2.0,5.0,40.0,3.0,6.0,50.0,1.0,7.0,8.0,2.0,0.0,0.0,1.0,1.0,15.0,-10.0,03/15/2022,Memphis Grizzlies,28.5
Chris Duarte,17:36,2.0,6.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,-15.0,03/15/2022,Memphis Grizzlies,9.25
Duane Washington Jr.,18:22,5.0,10.0,50.0,2.0,5.0,40.0,1.0,1.0,100.0,0.0,4.0,4.0,2.0,1.0,0.0,2.0,0.0,13.0,-7.0,03/15/2022,Memphis Grizzlies,23.0
Lance Stephenson,15:45,2.0,3.0,66.7,0.0,1.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,5.0,-4.0,03/15/2022,Memphis Grizzlies,9.25
Keifer Sykes,7:37,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,9.0,03/15/2022,Memphis Grizzlies,6.5
