,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Justin Holiday,31:24,3.0,10.0,30.0,2.0,7.0,28.6,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,8.0,8.0,11/15/2021,New York Knicks,15.75
Domantas Sabonis,40:13,8.0,15.0,53.3,3.0,4.0,75.0,2.0,5.0,40.0,4.0,11.0,15.0,3.0,1.0,0.0,1.0,1.0,21.0,1.0,11/15/2021,New York Knicks,47.25
Myles Turner,31:31,1.0,4.0,25.0,1.0,4.0,25.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,2.0,1.0,3.0,3.0,1.0,11/15/2021,New York Knicks,12.75
Malcolm Brogdon,37:25,9.0,20.0,45.0,2.0,7.0,28.6,2.0,3.0,66.7,2.0,6.0,8.0,7.0,0.0,0.0,2.0,1.0,22.0,-9.0,11/15/2021,New York Knicks,42.5
Caris LeVert,31:08,5.0,14.0,35.7,0.0,3.0,0.0,7.0,7.0,100.0,0.0,3.0,3.0,3.0,2.0,0.0,1.0,3.0,17.0,2.0,11/15/2021,New York Knicks,28.75
Torrey Craig,7:47,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-9.0,11/15/2021,New York Knicks,3.25
T.J. McConnell,23:08,1.0,8.0,12.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,-14.0,11/15/2021,New York Knicks,6.75
Kelan Martin,13:11,3.0,8.0,37.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,6.0,-6.0,11/15/2021,New York Knicks,11.75
Goga Bitadze,16:29,2.0,5.0,40.0,0.0,3.0,0.0,1.0,1.0,100.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,5.0,-9.0,11/15/2021,New York Knicks,15.5
Jeremy Lamb,7:44,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,-5.0,11/15/2021,New York Knicks,3.25
