,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/10/2022,ATL,CHI @ MIN,L,240,114,41,89,46.1,17,46,37.0,15,20,75.0,6,28,34,24,4,4,8,19,-16
04/08/2022,TOR,CHI @ MIN,L,240,115,43,81,53.1,10,29,34.5,19,24,79.2,7,34,41,24,6,3,19,19,-2
04/05/2022,BKN,NYK @ WAS,L,240,105,40,99,40.4,11,43,25.6,14,25,56.0,18,30,48,18,8,6,11,20,-13
04/03/2022,MIN,PHI @ IND,L,240,132,48,85,56.5,16,40,40.0,20,29,69.0,11,25,36,28,8,4,24,24,-7
04/01/2022,SAC,PHI @ IND,L,240,117,41,97,42.3,17,45,37.8,18,26,69.2,15,30,45,26,9,7,11,25,-5
03/30/2022,SAC,IND @ BOS,L,240,118,43,94,45.7,13,42,31.0,19,25,76.0,12,39,51,23,7,4,18,34,-3
03/28/2022,SAS,LAL @ DAL,L,240,120,38,92,41.3,20,49,40.8,24,28,85.7,10,34,44,26,5,9,12,24,-3
03/26/2022,POR,LAL @ DAL,W,240,115,44,84,52.4,15,35,42.9,12,18,66.7,8,30,38,34,12,8,21,14,17
03/25/2022,POR,NYK @ MIA,W,240,125,43,83,51.8,19,45,42.2,20,23,87.0,9,28,37,27,12,3,16,22,19
03/23/2022,DAL,NYK @ MIA,L,240,91,33,82,40.2,4,28,14.3,21,28,75.0,12,33,45,17,8,5,16,21,-19
03/21/2022,WAS,LAC @ DEN,W,240,115,42,85,49.4,20,39,51.3,11,13,84.6,6,38,44,30,5,8,13,22,18
03/20/2022,MEM,LAC @ DEN,L,240,98,37,86,43.0,10,31,32.3,14,24,58.3,5,40,45,26,6,3,17,16,-24
03/18/2022,IND,LAC @ DEN,L,240,118,39,79,49.4,12,27,44.4,28,32,87.5,5,37,42,24,9,8,16,19,-3
03/16/2022,PHX,LAL @ TOR,L,240,112,42,85,49.4,16,39,41.0,12,19,63.2,9,24,33,26,9,3,12,13,-17
03/13/2022,NOP,BKN @ ORL,L,240,105,39,77,50.6,12,31,38.7,15,25,60.0,9,30,39,24,3,4,25,26,-25
03/11/2022,DAL,MIN @ MIA,L,240,100,41,86,47.7,6,30,20.0,12,19,63.2,5,34,39,29,9,3,13,23,-13
03/09/2022,LAL,MIN @ MIA,W,265,139,52,102,51.0,17,40,42.5,18,19,94.7,10,40,50,25,7,4,20,21,9
03/07/2022,MIA,NYK @ DAL,L,240,106,39,88,44.3,13,43,30.2,15,22,68.2,9,24,33,22,8,7,11,24,-17
03/06/2022,MEM,NYK @ DAL,W,240,123,43,82,52.4,13,34,38.2,24,36,66.7,8,37,45,23,4,5,17,22,11
03/04/2022,DEN,PHI @ MIA,L,240,101,38,83,45.8,10,36,27.8,15,22,68.2,9,35,44,25,4,3,15,21,-15
03/02/2022,UTA,PHI @ MIA,L,265,127,43,86,50.0,21,51,41.2,20,30,66.7,5,29,34,27,12,3,17,25,-5
03/01/2022,LAC,IND @ ORL,L,240,100,38,96,39.6,13,39,33.3,11,17,64.7,14,31,45,21,8,6,14,18,-13
02/27/2022,LAC,IND @ ORL,L,240,98,35,92,38.0,17,42,40.5,11,18,61.1,6,31,37,26,8,0,7,21,-1
02/25/2022,ORL,BOS @ DET,L,240,111,44,94,46.8,14,47,29.8,9,20,45.0,10,31,41,22,12,3,13,24,-8
02/17/2022,LAC,BOS @ DET,L,240,111,42,91,46.2,13,37,35.1,14,19,73.7,12,23,35,29,8,2,19,20,-31
02/16/2022,PHX,MIA @ CHA,L,240,121,42,97,43.3,13,44,29.5,24,28,85.7,13,36,49,23,5,5,16,27,-3
02/14/2022,UTA,MIA @ CHA,L,240,101,35,83,42.2,12,37,32.4,19,28,67.9,10,23,33,23,5,4,12,20,-34
02/10/2022,TOR,MIL @ PHX,L,240,120,43,82,52.4,16,38,42.1,18,30,60.0,13,28,41,25,5,4,21,20,-19
02/08/2022,NOP,MIL @ PHX,L,240,97,32,86,37.2,13,42,31.0,20,31,64.5,18,29,47,19,8,3,21,23,-13
02/06/2022,NOP,TOR @ CHA,L,240,107,40,84,47.6,16,45,35.6,11,16,68.8,5,28,33,28,5,7,18,23,-13
02/04/2022,SAS,TOR @ CHA,L,240,106,36,83,43.4,11,33,33.3,23,29,79.3,9,26,35,15,9,6,19,20,-25
02/02/2022,CLE,PHX @ ATL,W,240,115,39,82,47.6,14,40,35.0,23,33,69.7,8,29,37,25,11,3,12,23,11
01/31/2022,GSW,LAC @ IND,L,240,108,36,84,42.9,16,43,37.2,20,29,69.0,9,28,37,25,4,3,17,19,-14
01/28/2022,POR,LAL @ CHA,L,240,110,38,79,48.1,10,41,24.4,24,31,77.4,5,33,38,25,6,3,19,22,-15
01/25/2022,SAS,SAS @ HOU,L,240,104,39,95,41.1,9,34,26.5,17,25,68.0,18,27,45,21,8,3,17,12,-30
01/21/2022,GSW,SAS @ HOU,L,240,103,38,89,42.7,10,35,28.6,17,20,85.0,8,31,39,25,10,3,12,15,-2
01/19/2022,UTA,DET @ UTA,W,240,116,41,96,42.7,22,45,48.9,12,17,70.6,12,32,44,24,4,3,9,18,5
