,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/11/2018,SAC,DET @ CHI,L,240,83,31,82,37.8,13,46,28.3,8,12,66.7,8,32,40,11,2,6,14,24,-13
04/10/2018,LAL,DET @ CHI,W,240,105,37,88,42.0,16,47,34.0,15,16,93.8,8,41,49,19,9,5,19,19,6
04/07/2018,OKC,SAC @ SAS,L,240,102,36,76,47.4,14,37,37.8,16,23,69.6,6,35,41,23,7,5,18,24,-6
04/05/2018,POR,BKN @ MIL,W,240,96,34,73,46.6,13,37,35.1,15,24,62.5,6,32,38,16,10,5,17,16,2
04/03/2018,WAS,BKN @ MIL,W,240,120,43,84,51.2,16,46,34.8,18,27,66.7,10,36,46,26,13,3,12,14,16
04/01/2018,SAS,MIL @ DEN,L,240,83,26,77,33.8,7,31,22.6,24,29,82.8,8,34,42,12,3,3,10,19,-17
03/30/2018,PHX,MIL @ DEN,W,240,104,35,81,43.2,14,38,36.8,20,29,69.0,8,31,39,22,9,7,10,12,1
03/27/2018,CHI,PHI @ ATL,W,240,118,41,93,44.1,18,57,31.6,18,21,85.7,9,37,46,28,15,6,10,12,32
03/25/2018,ATL,BOS @ PHX,W,240,118,44,90,48.9,20,52,38.5,10,11,90.9,6,39,45,28,7,4,12,12,19
03/24/2018,NOP,BOS @ PHX,W,240,114,45,93,48.4,18,47,38.3,6,8,75.0,5,43,48,22,10,8,22,17,23
03/22/2018,DET,MIL @ CHI,W,265,100,35,99,35.4,12,51,23.5,18,28,64.3,12,40,52,19,9,3,13,19,4
03/20/2018,POR,MIL @ CHI,W,240,115,38,79,48.1,19,36,52.8,20,29,69.0,7,31,38,18,3,4,9,23,4
03/18/2018,MIN,MEM @ BKN,W,240,129,43,78,55.1,16,35,45.7,27,36,75.0,8,25,33,28,7,8,11,26,9
03/17/2018,NOP,MEM @ BKN,W,240,107,39,93,41.9,15,41,36.6,14,18,77.8,13,33,46,19,8,7,8,19,6
03/15/2018,LAC,DAL @ TOR,W,240,101,35,90,38.9,12,41,29.3,19,23,82.6,16,34,50,20,4,9,11,13,5
03/12/2018,SAS,DEN @ LAL,W,240,109,39,80,48.8,13,44,29.5,18,23,78.3,9,41,50,24,6,4,17,24,16
03/11/2018,DAL,DEN @ LAL,W,240,105,39,84,46.4,17,45,37.8,10,14,71.4,6,39,45,21,5,5,11,22,23
03/09/2018,TOR,DEN @ LAL,L,240,105,40,81,49.4,9,27,33.3,16,23,69.6,7,29,36,15,9,3,14,13,-3
03/07/2018,MIL,CHI @ DET,W,240,110,39,82,47.6,14,40,35.0,18,27,66.7,12,35,47,22,9,5,16,21,11
03/06/2018,OKC,CHI @ DET,W,240,122,38,72,52.8,17,33,51.5,29,34,85.3,7,30,37,25,11,7,21,20,10
03/03/2018,BOS,POR @ LAL,W,240,123,39,87,44.8,19,49,38.8,26,30,86.7,10,30,40,24,11,5,11,21,3
02/28/2018,LAC,DEN @ MEM,W,240,105,36,85,42.4,13,43,30.2,20,24,83.3,10,31,41,21,11,5,10,21,13
02/26/2018,UTA,ORL @ OKC,W,240,96,34,79,43.0,9,33,27.3,19,25,76.0,9,31,40,15,15,2,16,21,11
02/25/2018,DEN,ORL @ OKC,W,240,119,39,77,50.6,15,35,42.9,26,32,81.3,11,31,42,18,7,3,19,23,5
02/23/2018,MIN,MIA @ NOP,W,240,120,40,83,48.2,14,38,36.8,26,30,86.7,14,36,50,24,6,2,12,17,18
02/14/2018,SAC,SAC @ HOU,W,240,100,33,83,39.8,14,49,28.6,20,22,90.9,7,41,48,19,10,5,14,14,9
02/13/2018,MIN,SAC @ HOU,W,240,126,41,83,49.4,22,47,46.8,22,29,75.9,9,28,37,25,1,4,6,23,18
02/11/2018,DAL,SAC @ HOU,W,240,104,34,78,43.6,13,45,28.9,23,33,69.7,2,40,42,15,9,7,9,18,7
02/09/2018,DEN,WAS @ CHI,W,240,130,43,86,50.0,19,41,46.3,25,34,73.5,11,37,48,26,5,7,12,16,26
02/07/2018,MIA,WAS @ CHI,W,240,109,38,74,51.4,12,31,38.7,21,26,80.8,4,31,35,16,8,6,10,16,8
02/06/2018,BKN,SAS @ PHX,W,240,123,45,81,55.6,16,33,48.5,17,21,81.0,8,32,40,16,7,7,11,14,10
02/03/2018,CLE,SAS @ PHX,W,240,120,44,93,47.3,19,51,37.3,13,16,81.3,6,47,53,28,6,5,9,19,32
02/01/2018,SAS,DAL @ SAC,W,240,102,37,83,44.6,14,42,33.3,14,17,82.4,7,31,38,20,10,7,9,16,11
01/30/2018,ORL,LAL @ ORL,W,240,114,39,77,50.6,13,35,37.1,23,28,82.1,8,32,40,17,5,5,12,15,7
01/28/2018,PHX,LAL @ ORL,W,240,113,32,72,44.4,11,37,29.7,38,49,77.6,5,38,43,17,8,2,13,21,11
01/26/2018,NOP,CHA @ MIA,L,240,113,36,78,46.2,12,36,33.3,29,35,82.9,2,33,35,22,10,2,13,23,-2
01/24/2018,DAL,CHA @ MIA,W,240,104,36,82,43.9,21,51,41.2,11,23,47.8,7,36,43,20,8,3,10,19,7
01/22/2018,MIA,MIN @ POR,W,240,99,36,81,44.4,15,37,40.5,12,18,66.7,8,30,38,20,10,3,14,15,9
01/20/2018,GSW,TOR @ MIN,W,240,116,41,87,47.1,14,37,37.8,20,29,69.0,12,34,46,19,14,3,16,18,8
01/18/2018,MIN,TOR @ MIN,W,240,116,42,88,47.7,17,39,43.6,15,17,88.2,11,34,45,24,11,5,10,15,18
01/15/2018,LAC,DEN @ LAC,L,240,102,38,94,40.4,13,44,29.5,13,16,81.3,13,24,37,21,9,4,14,21,-11
01/12/2018,PHX,OKC @ CHA,W,240,112,39,94,41.5,15,47,31.9,19,22,86.4,14,39,53,18,11,4,11,14,17
01/10/2018,POR,OKC @ CHA,W,240,121,45,100,45.0,12,38,31.6,19,25,76.0,17,32,49,25,7,5,13,30,9
01/08/2018,CHI,OKC @ MIN,W,240,116,39,86,45.3,20,54,37.0,18,24,75.0,11,40,51,28,6,6,17,14,9
01/06/2018,DET,HOU @ DET,L,240,101,38,90,42.2,15,47,31.9,10,11,90.9,12,30,42,29,5,4,15,20,-7
01/04/2018,GSW,HOU @ DET,L,240,114,42,89,47.2,17,50,34.0,13,22,59.1,6,32,38,20,7,3,10,17,-10
01/03/2018,ORL,HOU @ DET,W,240,116,42,89,47.2,15,34,44.1,17,21,81.0,9,42,51,25,6,3,16,19,18
12/31/2017,LAL,GSW @ DAL,W,290,148,49,106,46.2,18,52,34.6,32,39,82.1,15,28,43,29,7,9,12,33,6
12/29/2017,WAS,NYK @ NOP,L,240,103,38,89,42.7,14,48,29.2,13,16,81.3,8,27,35,15,11,2,14,13,-18
12/28/2017,BOS,NYK @ NOP,L,240,98,30,80,37.5,14,43,32.6,24,31,77.4,7,36,43,16,9,3,17,23,-1
12/25/2017,OKC,CHI @ MIL,L,240,107,35,81,43.2,12,37,32.4,25,31,80.6,12,26,38,23,11,4,14,20,-5
12/22/2017,LAC,SAS @ SAC,L,240,118,36,78,46.2,17,40,42.5,29,35,82.9,9,34,43,16,4,4,18,26,-10
12/20/2017,LAL,SAS @ SAC,L,240,116,37,90,41.1,17,42,40.5,25,32,78.1,12,35,47,19,7,5,15,30,-6
12/18/2017,UTA,MIN @ DEN,W,240,120,40,77,51.9,17,43,39.5,23,27,85.2,12,40,52,25,5,7,14,13,21
12/16/2017,MIL,MIN @ DEN,W,240,115,35,76,46.1,11,35,31.4,34,42,81.0,4,34,38,16,7,4,15,23,4
12/15/2017,SAS,POR @ CHA,W,240,124,43,91,47.3,18,50,36.0,20,25,80.0,12,33,45,20,15,3,14,16,15
