,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Mikal Bridges,30:28,1.0,6.0,16.7,0.0,2.0,0.0,2.0,2.0,100.0,0.0,4.0,4.0,2.0,0.0,0.0,1.0,0.0,4.0,2.0,01/14/2022,Indiana Pacers,11.5
Jae Crowder,30:55,2.0,6.0,33.3,2.0,2.0,100.0,2.0,2.0,100.0,0.0,11.0,11.0,1.0,1.0,1.0,1.0,4.0,8.0,14.0,01/14/2022,Indiana Pacers,27.75
Deandre Ayton,29:56,12.0,18.0,66.7,1.0,1.0,100.0,2.0,2.0,100.0,5.0,7.0,12.0,1.0,2.0,1.0,3.0,4.0,27.0,2.0,01/14/2022,Indiana Pacers,48.5
Devin Booker,35:16,11.0,25.0,44.0,6.0,13.0,46.2,7.0,8.0,87.5,2.0,2.0,4.0,3.0,0.0,1.0,2.0,2.0,35.0,7.0,01/14/2022,Indiana Pacers,48.5
Chris Paul,32:57,5.0,10.0,50.0,0.0,2.0,0.0,2.0,2.0,100.0,0.0,3.0,3.0,9.0,2.0,1.0,4.0,2.0,12.0,15.0,01/14/2022,Indiana Pacers,33.25
Cameron Payne,23:53,5.0,7.0,71.4,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,3.0,11.0,19.0,01/14/2022,Indiana Pacers,20.25
Jalen Smith,17:05,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,9.0,12.0,0.0,1.0,1.0,2.0,1.0,0.0,4.0,01/14/2022,Indiana Pacers,18.0
JaVale McGee,16:46,2.0,5.0,40.0,0.0,0.0,0.0,3.0,4.0,75.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,7.0,16.0,01/14/2022,Indiana Pacers,20.0
Landry Shamet,20:08,2.0,6.0,33.3,1.0,4.0,25.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,11.0,01/14/2022,Indiana Pacers,10.5
Ish Wainright,1:18,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/14/2022,Indiana Pacers,0.0
Elfrid Payton,1:18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/14/2022,Indiana Pacers,0.0
