,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Mikal Bridges,32:43,6.0,10.0,60.0,1.0,3.0,33.3,3.0,3.0,100.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,4.0,16.0,-8.0,12/13/2021,LA Clippers,24.25
Jae Crowder,24:39,3.0,7.0,42.9,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,6.0,-17.0,12/13/2021,LA Clippers,14.0
JaVale McGee,25:10,5.0,13.0,38.5,0.0,2.0,0.0,3.0,4.0,75.0,6.0,7.0,13.0,1.0,0.0,0.0,2.0,3.0,13.0,-13.0,12/13/2021,LA Clippers,29.75
Landry Shamet,25:59,3.0,11.0,27.3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,6.0,-12.0,12/13/2021,LA Clippers,12.0
Chris Paul,33:18,4.0,14.0,28.6,0.0,2.0,0.0,1.0,2.0,50.0,0.0,2.0,2.0,8.0,3.0,0.0,2.0,3.0,9.0,-15.0,12/13/2021,LA Clippers,28.5
Cameron Payne,28:35,5.0,15.0,33.3,0.0,3.0,0.0,2.0,2.0,100.0,0.0,4.0,4.0,4.0,0.0,1.0,3.0,0.0,12.0,-14.0,12/13/2021,LA Clippers,23.5
Cameron Johnson,34:11,5.0,11.0,45.5,3.0,7.0,42.9,4.0,4.0,100.0,1.0,5.0,6.0,1.0,3.0,0.0,1.0,3.0,17.0,-6.0,12/13/2021,LA Clippers,33.0
Elfrid Payton,17:58,2.0,8.0,25.0,1.0,2.0,50.0,1.0,2.0,50.0,2.0,1.0,3.0,5.0,0.0,1.0,2.0,1.0,6.0,1.0,12/13/2021,LA Clippers,18.75
Ish Wainright,14:49,3.0,7.0,42.9,2.0,5.0,40.0,0.0,0.0,0.0,2.0,4.0,6.0,1.0,0.0,0.0,0.0,4.0,8.0,1.0,12/13/2021,LA Clippers,18.0
Chandler Hutchison,2:38,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,12/13/2021,LA Clippers,2.0
