,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Mikal Bridges,34:48,5.0,9.0,55.6,2.0,2.0,100.0,2.0,2.0,100.0,3.0,0.0,3.0,1.0,0.0,1.0,1.0,3.0,14.0,15.0,12/10/2021,Boston Celtics,21.75
Jae Crowder,30:39,6.0,10.0,60.0,4.0,8.0,50.0,0.0,0.0,0.0,0.0,9.0,9.0,2.0,1.0,1.0,2.0,1.0,16.0,18.0,12/10/2021,Boston Celtics,35.25
JaVale McGee,26:24,9.0,16.0,56.3,1.0,2.0,50.0,2.0,2.0,100.0,7.0,8.0,15.0,2.0,0.0,2.0,0.0,2.0,21.0,18.0,12/10/2021,Boston Celtics,47.25
Landry Shamet,26:14,4.0,11.0,36.4,1.0,4.0,25.0,1.0,1.0,100.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,10.0,15.0,12/10/2021,Boston Celtics,14.0
Chris Paul,29:43,4.0,9.0,44.4,0.0,2.0,0.0,2.0,2.0,100.0,1.0,2.0,3.0,12.0,1.0,2.0,1.0,4.0,10.0,20.0,12/10/2021,Boston Celtics,37.25
Jalen Smith,21:36,3.0,8.0,37.5,1.0,6.0,16.7,0.0,0.0,0.0,2.0,7.0,9.0,1.0,1.0,2.0,1.0,3.0,7.0,3.0,12/10/2021,Boston Celtics,25.75
Cameron Payne,22:09,7.0,16.0,43.8,1.0,4.0,25.0,2.0,2.0,100.0,1.0,3.0,4.0,5.0,0.0,0.0,4.0,3.0,17.0,6.0,12/10/2021,Boston Celtics,28.0
Cameron Johnson,30:46,5.0,9.0,55.6,4.0,7.0,57.1,2.0,2.0,100.0,0.0,6.0,6.0,0.0,1.0,0.0,1.0,1.0,16.0,12.0,12/10/2021,Boston Celtics,27.0
Elfrid Payton,9:31,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,12/10/2021,Boston Celtics,4.75
Ish Wainright,6:02,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.0,12/10/2021,Boston Celtics,-0.5
Chandler Hutchison,2:08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,12/10/2021,Boston Celtics,1.25
