,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Score
Andrew Wiggins,43:26,7.0,17.0,41.2,2.0,6.0,33.3,1.0,2.0,50.0,3.0,13.0,16.0,2.0,1.0,0.0,2.0,2.0,17.0,20.0,06/10/2022,42.0
Otto Porter Jr.,14:30,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,-1.0,06/10/2022,4.75
Draymond Green,32:58,1.0,7.0,14.3,0.0,2.0,0.0,0.0,0.0,0.0,5.0,4.0,9.0,8.0,4.0,0.0,2.0,3.0,2.0,0.0,06/10/2022,32.25
Klay Thompson,40:49,7.0,17.0,41.2,4.0,10.0,40.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,18.0,2.0,06/10/2022,29.5
Stephen Curry,40:41,14.0,26.0,53.8,7.0,14.0,50.0,8.0,9.0,88.9,2.0,8.0,10.0,4.0,0.0,0.0,5.0,3.0,43.0,11.0,06/10/2022,62.5
Kevon Looney,28:10,3.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,11.0,2.0,1.0,1.0,3.0,3.0,6.0,21.0,06/10/2022,25.25
Gary Payton II,9:54,2.0,3.0,66.7,0.0,1.0,0.0,1.0,2.0,50.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,-1.0,06/10/2022,15.0
Jordan Poole,20:33,6.0,13.0,46.2,2.0,7.0,28.6,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,14.0,2.0,06/10/2022,21.25
Nemanja Bjelica,9:00,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.0,06/10/2022,2.75
