,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Andrew Wiggins,40:14,10.0,17.0,58.8,4.0,8.0,50.0,1.0,2.0,50.0,1.0,9.0,10.0,2.0,2.0,1.0,4.0,2.0,25.0,16.0,11/07/2022,Sacramento Kings,46.5
Draymond Green,36:21,4.0,7.0,57.1,0.0,0.0,0.0,3.0,5.0,60.0,0.0,8.0,8.0,6.0,0.0,0.0,5.0,1.0,11.0,19.0,11/07/2022,Sacramento Kings,27.5
Kevon Looney,20:43,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,13.0,4.0,1.0,1.0,0.0,4.0,2.0,8.0,11/07/2022,Sacramento Kings,28.25
Klay Thompson,37:57,6.0,18.0,33.3,3.0,10.0,30.0,1.0,2.0,50.0,0.0,2.0,2.0,3.0,1.0,2.0,3.0,4.0,16.0,10.0,11/07/2022,Sacramento Kings,29.0
Stephen Curry,37:43,17.0,24.0,70.8,7.0,12.0,58.3,6.0,7.0,85.7,0.0,8.0,8.0,8.0,0.0,0.0,0.0,2.0,47.0,20.0,11/07/2022,Sacramento Kings,72.5
Anthony Lamb,15:53,2.0,6.0,33.3,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,3.0,4.0,-7.0,11/07/2022,Sacramento Kings,13.75
Jordan Poole,21:49,1.0,4.0,25.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,2.0,2.0,-11.0,11/07/2022,Sacramento Kings,6.25
Jonathan Kuminga,8:57,2.0,5.0,40.0,0.0,2.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-17.0,11/07/2022,Sacramento Kings,5.0
Ty Jerome,11:34,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,-22.0,11/07/2022,Sacramento Kings,3.5
Moses Moody,8:49,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,-1.0,11/07/2022,Sacramento Kings,3.25
