,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Andrew Wiggins,30:32,5.0,11.0,45.5,1.0,3.0,33.3,2.0,2.0,100.0,3.0,2.0,5.0,1.0,0.0,0.0,0.0,3.0,13.0,-20.0,05/24/2022,Dallas Mavericks,21.25
Draymond Green,25:51,4.0,8.0,50.0,0.0,2.0,0.0,2.0,5.0,40.0,0.0,6.0,6.0,6.0,0.0,2.0,1.0,1.0,10.0,-18.0,05/24/2022,Dallas Mavericks,30.0
Kevon Looney,19:48,1.0,3.0,33.3,0.0,0.0,0.0,1.0,3.0,33.3,1.0,5.0,6.0,1.0,0.0,1.0,1.0,0.0,3.0,-20.0,05/24/2022,Dallas Mavericks,13.5
Klay Thompson,28:09,5.0,10.0,50.0,2.0,6.0,33.3,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,12.0,-22.0,05/24/2022,Dallas Mavericks,19.75
Stephen Curry,32:33,7.0,16.0,43.8,2.0,5.0,40.0,4.0,5.0,80.0,0.0,5.0,5.0,8.0,1.0,0.0,2.0,2.0,20.0,-23.0,05/24/2022,Dallas Mavericks,40.25
Jordan Poole,28:36,5.0,10.0,50.0,2.0,5.0,40.0,2.0,2.0,100.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,6.0,14.0,7.0,05/24/2022,Dallas Mavericks,22.5
Jonathan Kuminga,21:39,5.0,11.0,45.5,1.0,3.0,33.3,6.0,8.0,75.0,0.0,8.0,8.0,1.0,0.0,0.0,2.0,2.0,17.0,9.0,05/24/2022,Dallas Mavericks,28.0
Moses Moody,22:41,4.0,7.0,57.1,2.0,3.0,66.7,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,10.0,4.0,05/24/2022,Dallas Mavericks,17.0
Damion Lee,15:14,3.0,6.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,6.0,15.0,05/24/2022,Dallas Mavericks,15.0
Juan Toscano-Anderson,0:07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05/24/2022,Dallas Mavericks,0.0
Nemanja Bjelica,14:50,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,4.0,18.0,05/24/2022,Dallas Mavericks,12.25
