,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Andrew Wiggins,23:50,3.0,9.0,33.3,1.0,4.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,3.0,7.0,-6.0,10/14/2022,Denver Nuggets,19.75
Draymond Green,24:13,2.0,7.0,28.6,0.0,3.0,0.0,2.0,2.0,100.0,0.0,4.0,4.0,4.0,1.0,0.0,2.0,5.0,6.0,-12.0,10/14/2022,Denver Nuggets,18.0
Kevon Looney,13:43,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,6.0,0.0,0.0,1.0,4.0,4.0,-9.0,10/14/2022,Denver Nuggets,18.75
Klay Thompson,15:59,6.0,10.0,60.0,5.0,8.0,62.5,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,17.0,4.0,10/14/2022,Denver Nuggets,26.25
Stephen Curry,26:06,4.0,13.0,30.8,1.0,9.0,11.1,5.0,5.0,100.0,0.0,2.0,2.0,5.0,0.0,0.0,1.0,2.0,14.0,-2.0,10/14/2022,Denver Nuggets,24.0
Jordan Poole,23:25,1.0,10.0,10.0,0.0,5.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,-3.0,10/14/2022,Denver Nuggets,10.75
James Wiseman,16:32,7.0,9.0,77.8,0.0,0.0,0.0,1.0,3.0,33.3,1.0,5.0,6.0,3.0,0.0,1.0,2.0,4.0,15.0,-14.0,10/14/2022,Denver Nuggets,28.0
Patrick Baldwin Jr.,17:49,1.0,7.0,14.3,0.0,6.0,0.0,3.0,3.0,100.0,0.0,5.0,5.0,2.0,1.0,0.0,1.0,0.0,5.0,0.0,10/14/2022,Denver Nuggets,15.75
Jonathan Kuminga,30:18,6.0,7.0,85.7,1.0,2.0,50.0,4.0,4.0,100.0,4.0,2.0,6.0,7.0,2.0,0.0,3.0,6.0,17.0,9.0,10/14/2022,Denver Nuggets,38.0
Donte DiVincenzo,15:38,3.0,7.0,42.9,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,1.0,0.0,1.0,4.0,6.0,-13.0,10/14/2022,Denver Nuggets,12.5
Ryan Rollins,14:51,3.0,6.0,50.0,1.0,1.0,100.0,2.0,4.0,50.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,9.0,-5.0,10/14/2022,Denver Nuggets,12.5
Pat Spencer,8:36,1.0,1.0,100.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,8.0,10/14/2022,Denver Nuggets,4.75
Jerome Robinson,8:36,1.0,2.0,50.0,1.0,2.0,50.0,2.0,2.0,100.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,10/14/2022,Denver Nuggets,8.0
Anthony Lamb,0:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10/14/2022,Denver Nuggets,1.25
