,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Andrew Wiggins,29:28,8.0,14.0,57.1,4.0,7.0,57.1,0.0,0.0,0.0,1.0,5.0,6.0,4.0,1.0,1.0,1.0,5.0,20.0,25.0,10/18/2022,Los Angeles Lakers,39.0
Draymond Green,24:41,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,1.0,1.0,4.0,12.0,10/18/2022,Los Angeles Lakers,17.25
Kevon Looney,21:08,3.0,4.0,75.0,0.0,0.0,0.0,1.0,1.0,100.0,2.0,4.0,6.0,2.0,1.0,0.0,0.0,2.0,7.0,30.0,10/18/2022,Los Angeles Lakers,19.5
Klay Thompson,19:39,6.0,13.0,46.2,2.0,6.0,33.3,4.0,5.0,80.0,0.0,2.0,2.0,3.0,1.0,0.0,2.0,3.0,18.0,11.0,10/18/2022,Los Angeles Lakers,27.0
Stephen Curry,32:48,10.0,22.0,45.5,4.0,13.0,30.8,9.0,9.0,100.0,1.0,5.0,6.0,7.0,4.0,1.0,4.0,1.0,33.0,20.0,10/18/2022,Los Angeles Lakers,61.0
Jordan Poole,28:11,4.0,15.0,26.7,2.0,9.0,22.2,2.0,2.0,100.0,0.0,2.0,2.0,7.0,2.0,0.0,4.0,2.0,12.0,1.0,10/18/2022,Los Angeles Lakers,28.0
James Wiseman,16:31,4.0,6.0,66.7,0.0,0.0,0.0,0.0,4.0,0.0,1.0,6.0,7.0,0.0,0.0,1.0,0.0,2.0,8.0,-11.0,10/18/2022,Los Angeles Lakers,18.75
JaMychal Green,23:26,3.0,6.0,50.0,2.0,3.0,66.7,0.0,0.0,0.0,5.0,2.0,7.0,0.0,1.0,0.0,0.0,1.0,8.0,-3.0,10/18/2022,Los Angeles Lakers,19.75
Jonathan Kuminga,13:04,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,-8.0,10/18/2022,Los Angeles Lakers,4.75
Donte DiVincenzo,21:37,3.0,6.0,50.0,1.0,2.0,50.0,1.0,2.0,50.0,0.0,2.0,2.0,2.0,1.0,0.0,4.0,2.0,8.0,-5.0,10/18/2022,Los Angeles Lakers,14.0
Moses Moody,7:35,2.0,4.0,50.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,10/18/2022,Los Angeles Lakers,6.75
Ryan Rollins,1:52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,-3.0,10/18/2022,Los Angeles Lakers,2.75
