,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/22/1989,UTH,SAC @ POR,L,240,95,42,93,45.2,1,11,9.1,10,12,83.3,14,18,32,26,17,7,19,27,-16
04/21/1989,DEN,SAC @ POR,L,240,121,49,102,48.0,3,11,27.3,20,24,83.3,14,31,45,25,10,4,21,17,-18
04/18/1989,SEA,POR @ SEA,L,240,118,43,98,43.9,0,3,0.0,32,33,97.0,20,24,44,24,10,8,13,24,-4
04/17/1989,SEA,POR @ SEA,L,265,109,48,101,47.5,3,11,27.3,10,20,50.0,11,33,44,23,10,9,19,20,-7
04/15/1989,SAC,NYK @ PHL,L,240,110,39,95,41.1,4,15,26.7,28,34,82.4,10,39,49,20,12,5,15,26,-4
04/13/1989,LAC,NYK @ PHL,L,265,126,44,99,44.4,0,5,0.0,38,41,92.7,10,37,47,25,16,12,21,23,-2
04/11/1989,MIA,MIL @ WAS,W,240,114,40,90,44.4,0,5,0.0,34,42,81.0,14,36,50,24,11,7,20,18,16
04/08/1989,LAL,MIL @ WAS,W,240,122,47,92,51.1,2,6,33.3,26,34,76.5,10,32,42,20,9,5,17,16,6
04/06/1989,BOS,UTH @ DEN,W,240,132,50,106,47.2,0,6,0.0,32,40,80.0,23,29,52,21,14,8,13,28,14
04/04/1989,MIL,UTH @ DEN,L,240,118,43,93,46.2,6,14,42.9,26,29,89.7,15,30,45,18,5,6,12,17,-6
04/02/1989,WAS,NJN @ WAS,L,240,103,41,99,41.4,3,9,33.3,18,25,72.0,14,36,50,23,8,0,21,27,-17
03/31/1989,NYK,NJN @ WAS,W,240,134,53,94,56.4,3,6,50.0,25,29,86.2,16,25,41,26,17,8,18,17,20
03/30/1989,CHH,POR @ WAS,W,240,113,41,92,44.6,2,8,25.0,29,35,82.9,14,38,52,18,7,9,15,19,9
03/28/1989,CHI,POR @ WAS,L,240,106,44,96,45.8,3,11,27.3,15,24,62.5,14,33,47,26,10,5,17,18,-9
03/27/1989,MIL,WAS @ SAN,L,240,109,46,99,46.5,1,9,11.1,16,22,72.7,11,22,33,30,13,8,12,23,-12
03/25/1989,HOU,WAS @ SAN,L,240,104,41,115,35.7,1,13,7.7,21,26,80.8,23,26,49,18,10,7,21,27,-40
03/23/1989,PHX,SAN @ PHL,L,240,124,42,101,41.6,5,15,33.3,35,40,87.5,20,27,47,17,8,14,20,26,-30
03/21/1989,POR,SAN @ PHL,W,240,151,61,107,57.0,5,10,50.0,24,26,92.3,13,41,54,39,10,15,22,26,24
03/19/1989,CHH,ATL @ LAL,W,240,124,44,92,47.8,4,8,50.0,32,40,80.0,17,33,50,20,12,6,20,23,7
03/17/1989,ATL,ATL @ LAL,W,265,127,52,117,44.4,2,14,14.3,21,24,87.5,19,37,56,29,12,5,12,24,9
03/15/1989,DAL,PHL @ NYK,W,240,113,47,92,51.1,1,7,14.3,18,22,81.8,17,28,45,25,6,4,11,23,13
03/14/1989,POR,PHL @ NYK,L,240,110,40,102,39.2,2,6,33.3,28,36,77.8,18,30,48,23,9,5,20,21,-29
03/12/1989,LAL,PHL @ NYK,L,240,115,45,110,40.9,6,16,37.5,19,24,79.2,26,30,56,16,7,10,17,27,-11
03/10/1989,UTH,CLE @ POR,L,240,112,45,98,45.9,4,12,33.3,18,22,81.8,13,30,43,27,9,15,14,25,-14
03/09/1989,CLE,CLE @ POR,W,240,120,46,107,43.0,3,10,30.0,25,29,86.2,22,28,50,24,11,11,18,23,6
03/07/1989,LAC,HOU @ UTH,W,240,138,50,106,47.2,3,9,33.3,35,40,87.5,26,31,57,29,15,10,16,15,26
03/05/1989,SAC,HOU @ UTH,L,240,96,38,101,37.6,3,8,37.5,17,26,65.4,23,34,57,15,8,7,16,19,-14
03/04/1989,SAC,SAC @ GOS,W,240,155,62,107,57.9,6,16,37.5,25,37,67.6,14,36,50,30,13,7,15,24,12
03/02/1989,IND,SAC @ GOS,L,265,127,50,113,44.2,6,20,30.0,21,27,77.8,25,35,60,21,6,5,18,24,-4
03/01/1989,LAL,SAC @ GOS,L,240,121,50,110,45.5,4,13,30.8,17,26,65.4,18,22,40,14,8,14,13,27,-21
02/27/1989,DEN,PHL @ LAC,W,240,141,57,95,60.0,7,13,53.8,20,24,83.3,10,34,44,40,10,7,23,23,9
02/24/1989,DAL,UTH @ DEN,W,240,127,55,104,52.9,5,9,55.6,12,18,66.7,20,35,55,36,10,8,14,27,35
02/22/1989,SAN,UTH @ DEN,W,240,118,47,100,47.0,2,6,33.3,22,26,84.6,14,34,48,18,13,12,16,22,11
02/21/1989,PHX,UTH @ DEN,L,240,121,51,100,51.0,1,7,14.3,18,25,72.0,16,23,39,32,7,5,17,25,-18
02/18/1989,DET,DAL @ SAN,W,265,121,43,104,41.3,1,10,10.0,34,39,87.2,18,34,52,19,11,10,15,33,2
02/16/1989,LAC,LAL @ POR,W,265,143,51,99,51.5,4,8,50.0,37,47,78.7,13,38,51,29,9,13,22,26,5
02/15/1989,SAN,LAL @ POR,W,240,133,55,102,53.9,2,6,33.3,21,26,80.8,13,34,47,36,25,10,20,22,37
02/09/1989,SAC,ATL @ CHH,L,240,117,46,101,45.5,4,14,28.6,21,25,84.0,22,21,43,25,6,8,14,22,-25
02/08/1989,LAL,ATL @ CHH,W,240,121,51,90,56.7,1,6,16.7,18,22,81.8,8,24,32,28,8,5,20,30,3
02/04/1989,LAC,SAC @ MIA,W,240,116,47,107,43.9,3,8,37.5,19,24,79.2,23,30,53,30,12,9,16,25,9
02/02/1989,NJN,SAC @ MIA,W,240,127,49,105,46.7,0,2,0.0,29,34,85.3,27,31,58,27,9,6,16,16,14
01/30/1989,MIA,LAL @ PHX,W,240,105,43,95,45.3,1,6,16.7,18,21,85.7,19,23,42,21,10,9,19,22,7
01/28/1989,IND,GOS @ IND,W,240,114,46,97,47.4,1,5,20.0,21,26,80.8,15,31,46,29,11,5,16,21,2
01/27/1989,PHL,GOS @ IND,L,240,112,49,110,44.5,3,7,42.9,11,16,68.8,18,33,51,28,14,13,12,18,-1
01/25/1989,DET,GOS @ IND,L,240,104,40,98,40.8,3,10,30.0,21,28,75.0,15,33,48,22,9,3,11,21,-1
01/23/1989,CLE,NYK @ LAL,L,240,109,43,101,42.6,6,14,42.9,17,20,85.0,12,27,39,25,10,6,17,25,-33
01/21/1989,SAC,NYK @ LAL,W,240,136,58,103,56.3,9,13,69.2,11,16,68.8,13,35,48,37,14,8,18,26,25
01/20/1989,HOU,NYK @ LAL,W,240,121,46,92,50.0,4,7,57.1,25,30,83.3,14,37,51,29,7,10,22,22,7
01/18/1989,NYK,PHX @ CHH,W,240,133,49,88,55.7,3,7,42.9,32,38,84.2,7,39,46,26,11,7,26,28,14
01/16/1989,SEA,PHX @ CHH,W,240,146,60,111,54.1,1,8,12.5,25,29,86.2,18,39,57,32,17,5,23,19,29
01/14/1989,UTH,PHL @ CHH,W,240,131,50,98,51.0,4,10,40.0,27,28,96.4,19,32,51,27,11,2,17,23,26
01/13/1989,LAC,PHL @ CHH,W,240,127,52,106,49.1,0,4,0.0,23,37,62.2,20,30,50,30,9,10,10,26,14
01/11/1989,DAL,DAL @ GOS,W,240,107,42,78,53.8,1,5,20.0,22,26,84.6,5,32,37,29,10,9,15,20,1
01/09/1989,PHX,DAL @ GOS,W,240,130,47,99,47.5,5,11,45.5,31,38,81.6,18,37,55,35,9,5,15,27,6
