,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/21/1991,UTH,DET @ CHI,W,240,125,50,87,57.5,4,13,30.8,21,28,75.0,10,30,40,28,9,7,13,25,19
04/19/1991,LAC,DET @ CHI,W,240,114,46,95,48.4,2,7,28.6,20,28,71.4,14,26,40,22,15,7,15,30,1
04/17/1991,LAL,SAC @ POR,W,240,118,44,85,51.8,5,10,50.0,25,27,92.6,12,30,42,17,8,2,12,26,7
04/13/1991,DAL,HOU @ SEA,W,240,132,55,96,57.3,1,4,25.0,21,28,75.0,14,30,44,38,12,1,18,28,18
04/11/1991,HOU,ORL @ SAC,W,240,111,38,87,43.7,2,9,22.2,33,33,100,17,32,49,19,7,4,20,28,12
04/09/1991,PHX,ORL @ SAC,L,240,106,37,79,46.8,3,6,50.0,29,36,80.6,7,29,36,24,7,4,17,34,-14
04/08/1991,SAN,ORL @ SAC,L,240,105,45,89,50.6,2,10,20.0,13,18,72.2,15,15,30,29,13,8,19,29,-10
04/06/1991,SAC,SEA @ DEN,L,240,108,44,94,46.8,1,9,11.1,19,25,76.0,15,28,43,27,6,6,12,28,-11
04/05/1991,PHX,SEA @ DEN,W,240,118,46,96,47.9,2,8,25.0,24,29,82.8,16,25,41,18,14,7,14,24,17
04/03/1991,MIA,SAN @ MIL,W,240,127,43,75,57.3,6,8,75.0,35,36,97.2,15,25,40,34,13,5,22,22,13
03/31/1991,IND,SAN @ MIL,L,265,120,45,96,46.9,3,10,30.0,27,35,77.1,23,26,49,23,5,2,14,29,-7
03/29/1991,DET,CLE @ PHL,L,240,105,39,88,44.3,3,11,27.3,24,34,70.6,11,23,34,24,8,1,10,26,-6
03/28/1991,NYK,CLE @ PHL,W,240,106,40,95,42.1,4,7,57.1,22,28,78.6,17,34,51,22,8,1,9,21,2
03/26/1991,CHH,UTH @ LAC,L,240,94,37,76,48.7,3,13,23.1,17,26,65.4,5,29,34,22,7,10,21,27,-3
03/25/1991,ORL,UTH @ LAC,L,240,106,40,95,42.1,3,13,23.1,23,29,79.3,17,23,40,19,14,5,15,29,-9
03/23/1991,LAC,MIA @ ATL,L,240,104,40,83,48.2,4,13,30.8,20,32,62.5,15,30,45,24,7,3,15,30,-3
03/21/1991,DEN,MIA @ ATL,W,240,136,42,86,48.8,3,7,42.9,49,60,81.7,17,32,49,29,4,7,16,24,20
03/19/1991,POR,ATL @ CHI,W,240,136,47,84,56.0,6,11,54.5,36,45,80.0,16,23,39,26,7,2,21,25,10
03/17/1991,HOU,ATL @ CHI,L,240,119,41,83,49.4,6,12,50.0,31,34,91.2,12,22,34,22,7,0,15,26,-4
03/16/1991,DAL,ATL @ PHX,W,240,117,47,85,55.3,3,7,42.9,20,28,71.4,6,33,39,20,9,8,10,22,12
03/14/1991,SAN,ATL @ PHX,L,240,99,36,86,41.9,4,13,30.8,23,29,79.3,13,18,31,22,16,1,12,23,-2
03/12/1991,IND,BOS @ UTH,W,240,129,49,83,59.0,6,14,42.9,25,31,80.6,10,25,35,26,8,2,14,23,12
03/10/1991,SAC,BOS @ UTH,W,240,97,36,84,42.9,3,8,37.5,22,24,91.7,13,22,35,21,12,10,13,19,10
03/07/1991,CLE,UTH @ NYK,W,240,122,51,91,56.0,3,9,33.3,17,19,89.5,12,37,49,32,10,8,19,30,30
03/05/1991,SAC,PHX @ NYK,L,240,92,27,82,32.9,3,11,27.3,35,47,74.5,17,37,54,14,6,11,20,29,-8
03/04/1991,SEA,PHX @ NYK,L,240,99,34,85,40.0,4,15,26.7,27,36,75.0,19,27,46,19,8,5,24,30,-6
03/02/1991,CHH,PHX @ NYK,W,240,121,40,88,45.5,7,12,58.3,34,38,89.5,19,35,54,25,10,3,26,30,13
02/27/1991,UTH,CLE @ IND,L,240,103,35,90,38.9,2,5,40.0,31,42,73.8,18,30,48,18,9,4,16,32,-15
02/26/1991,ORL,ORL @ GOS,L,240,119,44,92,47.8,3,15,20.0,28,33,84.8,13,23,36,21,5,12,15,37,-12
02/23/1991,DEN,ORL @ GOS,L,240,145,52,99,52.5,5,14,35.7,36,46,78.3,12,29,41,12,11,4,21,32,-5
02/22/1991,UTH,ORL @ GOS,L,240,104,36,86,41.9,3,11,27.3,29,34,85.3,13,27,40,24,7,7,18,31,-5
02/20/1991,MIN,UTH @ GOS,W,240,108,37,82,45.1,3,13,23.1,31,38,81.6,14,29,43,24,6,7,12,27,3
02/18/1991,DAL,WAS @ CHI,L,240,101,41,84,48.8,1,9,11.1,18,21,85.7,12,22,34,19,11,2,17,20,-6
02/16/1991,PHL,WAS @ CHI,W,240,133,50,97,51.5,7,20,35.0,26,27,96.3,15,20,35,29,13,6,11,29,9
02/14/1991,BOS,UTH @ POR,L,240,112,40,92,43.5,4,14,28.6,28,34,82.4,14,26,40,24,10,3,17,24,-16
02/12/1991,MIN,ATL @ CHI,W,240,126,47,82,57.3,2,10,20.0,30,41,73.2,14,25,39,27,15,6,21,30,21
02/07/1991,DAL,ATL @ CHI,L,240,101,41,93,44.1,3,12,25.0,16,21,76.2,11,28,39,16,8,5,6,25,-1
02/05/1991,SAN,ATL @ CHI,W,240,112,46,100,46.0,8,18,44.4,12,17,70.6,11,34,45,25,7,2,8,24,6
02/03/1991,HOU,NYK @ ORL,L,290,135,50,101,49.5,5,14,35.7,30,38,78.9,16,30,46,22,9,4,19,37,-8
02/01/1991,POR,NYK @ ORL,L,240,99,37,88,42.0,5,13,38.5,20,30,66.7,10,28,38,17,9,6,18,31,-20
01/31/1991,LAC,BOS @ CHH,W,240,135,49,96,51.0,3,9,33.3,34,41,82.9,13,25,38,27,18,3,16,23,16
01/28/1991,NYK,NJN @ SAC,W,240,115,43,96,44.8,5,12,41.7,24,27,88.9,17,28,45,23,13,3,12,23,9
01/25/1991,MIL,NJN @ SAC,W,240,127,51,93,54.8,8,14,57.1,17,18,94.4,16,28,44,28,11,6,17,37,29
01/22/1991,HOU,MIN @ HOU,W,240,123,44,85,51.8,3,9,33.3,32,37,86.5,11,21,32,26,17,5,17,23,7
01/19/1991,MIN,NJN @ ATL,L,240,113,44,98,44.9,4,13,30.8,21,28,75.0,22,26,48,26,9,7,19,21,-8
01/18/1991,PHL,NJN @ ATL,W,265,141,55,102,53.9,3,9,33.3,28,32,87.5,8,31,39,36,11,1,14,26,3
01/16/1991,BOS,CHH @ DEN,W,240,110,40,90,44.4,3,9,33.3,27,32,84.4,11,32,43,22,5,5,10,20,5
01/15/1991,NJN,CHH @ DEN,W,265,112,43,104,41.3,3,9,33.3,23,29,79.3,24,33,57,17,13,13,14,29,1
01/12/1991,PHX,CHH @ DEN,L,240,118,45,88,51.1,3,7,42.9,25,32,78.1,8,29,37,27,7,5,15,25,-9
01/10/1991,SEA,SEA @ SAC,W,240,113,46,79,58.2,2,8,25.0,19,29,65.5,7,31,38,23,6,5,16,25,10
01/08/1991,DEN,POR @ HOU,W,240,147,51,91,56.0,5,11,45.5,40,48,83.3,9,34,43,31,11,6,18,16,22
01/06/1991,LAL,POR @ HOU,L,240,108,40,99,40.4,3,12,25.0,25,31,80.6,15,18,33,16,15,1,10,20,-27
01/04/1991,LAL,PHL @ DEN,W,240,115,46,93,49.5,3,7,42.9,20,28,71.4,15,30,45,20,7,0,10,20,16
01/03/1991,SAC,PHL @ DEN,L,240,113,39,87,44.8,4,10,40.0,31,45,68.9,17,18,35,21,11,3,18,31,-18
12/29/1990,ATL,MIL @ CHH,L,240,130,44,76,57.9,7,12,58.3,35,43,81.4,9,26,35,25,9,3,21,33,-4
12/27/1990,CHI,MIL @ CHH,L,240,113,44,103,42.7,5,11,45.5,20,27,74.1,21,24,45,22,8,0,12,22,-15
12/26/1990,MIL,MIA @ DEN,L,240,119,44,89,49.4,2,11,18.2,29,35,82.9,14,23,37,20,15,2,18,37,-7
12/22/1990,MIN,MIL @ SAN,W,240,115,42,79,53.2,1,6,16.7,30,41,73.2,11,19,30,26,5,4,10,22,13
12/20/1990,POR,MIL @ SAN,W,240,125,44,87,50.6,4,11,36.4,33,39,84.6,12,31,43,20,6,3,19,27,7
12/18/1990,POR,WAS @ IND,L,240,94,35,85,41.2,0,3,0.0,24,35,68.6,17,33,50,20,9,4,20,27,-28
12/15/1990,LAL,WAS @ IND,L,240,109,47,95,49.5,1,12,8.3,14,17,82.4,9,27,36,29,7,3,10,26,-2
12/13/1990,SEA,HOU @ CHH,W,240,129,52,93,55.9,1,6,16.7,24,29,82.8,11,32,43,30,12,4,22,21,23
