,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score,Match
Cam Reddish,20:21,2.0,6.0,33.3,2.0,3.0,66.7,1.0,2.0,50.0,1.0,3.0,4.0,1.0,2.0,0.0,5.0,1.0,7.0,-8.0,01/07/2024,LA Clippers,16.0,PHX @ LAC
LeBron James,38:07,11.0,19.0,57.9,1.0,3.0,33.3,2.0,3.0,66.7,1.0,7.0,8.0,7.0,1.0,0.0,4.0,2.0,25.0,5.0,01/07/2024,LA Clippers,46.0,PHX @ LAC
Anthony Davis,39:02,10.0,15.0,66.7,0.0,1.0,0.0,2.0,4.0,50.0,1.0,9.0,10.0,1.0,3.0,1.0,3.0,1.0,22.0,-4.0,01/07/2024,LA Clippers,42.5,PHX @ LAC
Taurean Prince,30:15,4.0,8.0,50.0,3.0,6.0,50.0,2.0,2.0,100.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,13.0,-2.0,01/07/2024,LA Clippers,20.75,PHX @ LAC
Austin Reaves,32:11,2.0,5.0,40.0,0.0,3.0,0.0,4.0,5.0,80.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,8.0,-4.0,01/07/2024,LA Clippers,10.0,PHX @ LAC
Jarred Vanderbilt,20:33,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,1.0,0.0,1.0,0.0,2.0,6.0,01/07/2024,LA Clippers,14.5,PHX @ LAC
D'Angelo Russell,30:57,5.0,14.0,35.7,3.0,9.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,3.0,2.0,13.0,5.0,01/07/2024,LA Clippers,26.0,PHX @ LAC
Christian Wood,15:57,4.0,6.0,66.7,1.0,2.0,50.0,0.0,0.0,0.0,1.0,9.0,10.0,0.0,0.0,2.0,1.0,2.0,9.0,7.0,01/07/2024,LA Clippers,25.5,PHX @ LAC
Max Christie,12:37,3.0,6.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,7.0,10.0,01/07/2024,LA Clippers,15.25,PHX @ LAC
