,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score,Match
Cam Reddish,32:00,3.0,8.0,37.5,2.0,3.0,66.7,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,8.0,-20.0,01/05/2024,Memphis Grizzlies,13.5,OKC @ BKN
LeBron James,38:50,11.0,24.0,45.8,4.0,9.0,44.4,6.0,10.0,60.0,2.0,3.0,5.0,7.0,5.0,0.0,4.0,0.0,32.0,-8.0,01/05/2024,Memphis Grizzlies,58.75,OKC @ BKN
Anthony Davis,40:58,13.0,22.0,59.1,0.0,3.0,0.0,5.0,7.0,71.4,3.0,3.0,6.0,4.0,0.0,2.0,4.0,4.0,31.0,-10.0,01/05/2024,Memphis Grizzlies,46.5,OKC @ BKN
Taurean Prince,34:53,3.0,9.0,33.3,3.0,7.0,42.9,1.0,2.0,50.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,10.0,-19.0,01/05/2024,Memphis Grizzlies,22.5,OKC @ BKN
Austin Reaves,40:00,8.0,14.0,57.1,0.0,3.0,0.0,3.0,4.0,75.0,0.0,7.0,7.0,12.0,2.0,0.0,1.0,4.0,19.0,-23.0,01/05/2024,Memphis Grizzlies,49.25,OKC @ BKN
Max Christie,20:16,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,01/05/2024,Memphis Grizzlies,6.75,OKC @ BKN
Jarred Vanderbilt,16:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,01/05/2024,Memphis Grizzlies,9.75,OKC @ BKN
Christian Wood,16:19,3.0,5.0,60.0,1.0,2.0,50.0,4.0,4.0,100.0,0.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,11.0,6.0,01/05/2024,Memphis Grizzlies,19.25,OKC @ BKN
