,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Lauri Markkanen,33:02,6.0,12.0,50.0,3.0,7.0,42.9,2.0,2.0,100.0,0.0,4.0,4.0,4.0,2.0,0.0,1.0,3.0,17.0,4.0,10/19/2022,Denver Nuggets,33.0
Kelly Olynyk,14:56,3.0,5.0,60.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,8.0,-8.0,10/19/2022,Denver Nuggets,9.0
Jarred Vanderbilt,18:06,3.0,4.0,75.0,0.0,0.0,0.0,1.0,2.0,50.0,5.0,7.0,12.0,1.0,1.0,0.0,2.0,6.0,7.0,10.0,10/19/2022,Denver Nuggets,24.5
Jordan Clarkson,29:33,3.0,9.0,33.3,1.0,4.0,25.0,3.0,4.0,75.0,1.0,4.0,5.0,5.0,0.0,0.0,6.0,0.0,10.0,-4.0,10/19/2022,Denver Nuggets,21.25
Mike Conley,32:02,3.0,8.0,37.5,2.0,4.0,50.0,5.0,5.0,100.0,0.0,2.0,2.0,8.0,2.0,1.0,3.0,0.0,13.0,16.0,10/19/2022,Denver Nuggets,33.0
Collin Sexton,20:47,6.0,12.0,50.0,1.0,4.0,25.0,7.0,8.0,87.5,1.0,4.0,5.0,2.0,0.0,0.0,2.0,2.0,20.0,8.0,10/19/2022,Denver Nuggets,28.75
Walker Kessler,23:41,5.0,5.0,100.0,0.0,0.0,0.0,2.0,6.0,33.3,2.0,8.0,10.0,1.0,1.0,0.0,1.0,2.0,12.0,12.0,10/19/2022,Denver Nuggets,27.5
Rudy Gay,25:35,6.0,8.0,75.0,4.0,6.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,16.0,24.0,10/19/2022,Denver Nuggets,22.5
Malik Beasley,24:56,5.0,13.0,38.5,3.0,9.0,33.3,2.0,2.0,100.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,15.0,20.0,10/19/2022,Denver Nuggets,26.25
Talen Horton-Tucker,13:42,1.0,6.0,16.7,0.0,1.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,7.0,10/19/2022,Denver Nuggets,8.5
Simone Fontecchio,0:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10/19/2022,Denver Nuggets,0.0
Ochai Agbaji,0:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10/19/2022,Denver Nuggets,0.0
Nickeil Alexander-Walker,0:56,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,10/19/2022,Denver Nuggets,3.5
Leandro Bolmaro,0:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10/19/2022,Denver Nuggets,0.0
