,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Bojan Bogdanovic,28:06,8.0,14.0,57.1,4.0,9.0,44.4,1.0,1.0,100.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,4.0,21.0,-6.0,12/08/2021,Minnesota Timberwolves,29.25
Royce O'Neale,29:16,3.0,3.0,100.0,2.0,2.0,100.0,1.0,2.0,50.0,2.0,4.0,6.0,7.0,3.0,1.0,1.0,2.0,9.0,8.0,12/08/2021,Minnesota Timberwolves,35.5
Rudy Gobert,30:35,4.0,4.0,100.0,0.0,0.0,0.0,5.0,7.0,71.4,2.0,8.0,10.0,0.0,0.0,1.0,0.0,4.0,13.0,25.0,12/08/2021,Minnesota Timberwolves,27.5
Donovan Mitchell,33:31,14.0,23.0,60.9,5.0,12.0,41.7,3.0,3.0,100.0,1.0,4.0,5.0,2.0,0.0,1.0,4.0,2.0,36.0,18.0,12/08/2021,Minnesota Timberwolves,47.75
Mike Conley,23:39,4.0,8.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,0.0,2.0,2.0,10.0,6.0,12/08/2021,Minnesota Timberwolves,22.0
Joe Ingles,25:10,4.0,4.0,100.0,2.0,2.0,100.0,1.0,2.0,50.0,0.0,4.0,4.0,7.0,0.0,0.0,1.0,0.0,11.0,32.0,12/08/2021,Minnesota Timberwolves,27.0
Rudy Gay,22:33,3.0,11.0,27.3,1.0,7.0,14.3,0.0,0.0,0.0,1.0,5.0,6.0,0.0,2.0,0.0,2.0,3.0,7.0,18.0,12/08/2021,Minnesota Timberwolves,18.0
Jordan Clarkson,23:51,6.0,14.0,42.9,6.0,13.0,46.2,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,18.0,23.0,12/08/2021,Minnesota Timberwolves,27.75
Trent Forrest,8:45,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,18.0,12/08/2021,Minnesota Timberwolves,7.75
Eric Paschall,4:22,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,9.0,12/08/2021,Minnesota Timberwolves,4.25
Jared Butler,3:24,2.0,3.0,66.7,2.0,3.0,66.7,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,6.0,3.0,12/08/2021,Minnesota Timberwolves,11.5
Miye Oni,3:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,12/08/2021,Minnesota Timberwolves,1.5
Malik Fitts,3:24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12/08/2021,Minnesota Timberwolves,1.25
