,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Joe Ingles,13:24,1.0,5.0,20.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-13.0,01/12/2022,Cleveland Cavaliers,3.25
Bojan Bogdanovic,34:20,3.0,14.0,21.4,2.0,7.0,28.6,1.0,2.0,50.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,9.0,-15.0,01/12/2022,Cleveland Cavaliers,15.5
Royce O'Neale,36:09,2.0,5.0,40.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,9.0,9.0,3.0,2.0,1.0,0.0,3.0,6.0,-21.0,01/12/2022,Cleveland Cavaliers,28.75
Donovan Mitchell,32:58,6.0,16.0,37.5,3.0,9.0,33.3,2.0,2.0,100.0,0.0,5.0,5.0,4.0,1.0,0.0,1.0,4.0,17.0,-14.0,01/12/2022,Cleveland Cavaliers,32.25
Mike Conley,27:16,4.0,10.0,40.0,2.0,4.0,50.0,2.0,4.0,50.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,12.0,-5.0,01/12/2022,Cleveland Cavaliers,19.0
Jordan Clarkson,34:18,8.0,17.0,47.1,4.0,11.0,36.4,2.0,3.0,66.7,0.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,22.0,-11.0,01/12/2022,Cleveland Cavaliers,30.5
Eric Paschall,33:07,8.0,11.0,72.7,2.0,3.0,66.7,0.0,0.0,0.0,3.0,4.0,7.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,01/12/2022,Cleveland Cavaliers,29.25
Denzel Valentine,16:49,2.0,4.0,50.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,2.0,3.0,5.0,-2.0,01/12/2022,Cleveland Cavaliers,10.25
Trent Forrest,6:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,01/12/2022,Cleveland Cavaliers,1.25
Zylan Cheatham,5:11,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,01/12/2022,Cleveland Cavaliers,0.0
