,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Royce O'Neale,30:57,2.0,4.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,2.0,0.0,2.0,2.0,6.0,-23.0,03/23/2022,Boston Celtics,18.0
Eric Paschall,24:43,4.0,12.0,33.3,0.0,4.0,0.0,3.0,3.0,100.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,-16.0,03/23/2022,Boston Celtics,14.0
Rudy Gobert,30:25,4.0,6.0,66.7,0.0,0.0,0.0,6.0,6.0,100.0,4.0,7.0,11.0,1.0,1.0,0.0,1.0,1.0,14.0,-10.0,03/23/2022,Boston Celtics,30.75
Donovan Mitchell,34:42,13.0,24.0,54.2,3.0,12.0,25.0,8.0,8.0,100.0,1.0,5.0,6.0,1.0,2.0,0.0,2.0,2.0,37.0,-24.0,03/23/2022,Boston Celtics,50.5
Mike Conley,28:08,4.0,12.0,33.3,1.0,5.0,20.0,0.0,0.0,0.0,3.0,1.0,4.0,3.0,1.0,0.0,2.0,1.0,9.0,-11.0,03/23/2022,Boston Celtics,20.0
Jordan Clarkson,26:33,4.0,12.0,33.3,1.0,5.0,20.0,1.0,2.0,50.0,2.0,2.0,4.0,0.0,2.0,0.0,5.0,2.0,10.0,-19.0,03/23/2022,Boston Celtics,17.0
Hassan Whiteside,14:53,2.0,4.0,50.0,0.0,0.0,0.0,1.0,2.0,50.0,3.0,2.0,5.0,0.0,0.0,1.0,0.0,2.0,5.0,-18.0,03/23/2022,Boston Celtics,13.25
Trent Forrest,16:25,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,-14.0,03/23/2022,Boston Celtics,4.25
Rudy Gay,16:11,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,-8.0,03/23/2022,Boston Celtics,3.25
Nickeil Alexander-Walker,4:47,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,03/23/2022,Boston Celtics,4.5
Jared Butler,4:47,1.0,3.0,33.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,03/23/2022,Boston Celtics,4.75
Juancho Hernangomez,4:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,03/23/2022,Boston Celtics,0.0
Xavier Sneed,2:42,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03/23/2022,Boston Celtics,1.25
