,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Josh Hart,32:07,1.0,6.0,16.7,1.0,1.0,100.0,1.0,2.0,50.0,1.0,6.0,7.0,8.0,1.0,0.0,0.0,3.0,4.0,-18.0,11/05/2022,Phoenix Suns,27.25
Jerami Grant,25:59,4.0,10.0,40.0,1.0,1.0,100.0,5.0,6.0,83.3,2.0,3.0,5.0,3.0,0.0,1.0,3.0,1.0,14.0,-19.0,11/05/2022,Phoenix Suns,25.75
Jusuf Nurkic,22:45,4.0,8.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,0.0,0.0,1.0,4.0,4.0,8.0,-1.0,11/05/2022,Phoenix Suns,16.75
Shaedon Sharpe,26:55,6.0,12.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,2.0,2.0,13.0,-4.0,11/05/2022,Phoenix Suns,19.5
Justise Winslow,21:01,2.0,9.0,22.2,1.0,3.0,33.3,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,5.0,-15.0,11/05/2022,Phoenix Suns,14.5
Keon Johnson,30:51,3.0,12.0,25.0,2.0,3.0,66.7,0.0,2.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,4.0,2.0,8.0,-16.0,11/05/2022,Phoenix Suns,16.0
Drew Eubanks,16:18,2.0,4.0,50.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,2.0,3.0,2.0,0.0,0.0,1.0,2.0,5.0,-27.0,11/05/2022,Phoenix Suns,11.25
Nassir Little,14:45,3.0,5.0,60.0,1.0,1.0,100.0,2.0,2.0,100.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,9.0,-21.0,11/05/2022,Phoenix Suns,13.25
Jabari Walker,15:53,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,3.0,-2.0,11/05/2022,Phoenix Suns,10.25
Trendon Watford,15:32,2.0,7.0,28.6,0.0,2.0,0.0,5.0,6.0,83.3,1.0,3.0,4.0,1.0,0.0,0.0,0.0,2.0,9.0,7.0,11/05/2022,Phoenix Suns,15.5
Greg Brown III,8:57,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,8.0,11/05/2022,Phoenix Suns,8.75
John Butler Jr.,8:57,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,8.0,11/05/2022,Phoenix Suns,5.25
