,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Josh Hart,33:47,3.0,8.0,37.5,0.0,2.0,0.0,3.0,3.0,100.0,2.0,6.0,8.0,4.0,0.0,0.0,1.0,1.0,9.0,10.0,10/28/2022,Houston Rockets,24.5
Jerami Grant,35:00,5.0,11.0,45.5,2.0,6.0,33.3,3.0,4.0,75.0,1.0,4.0,5.0,4.0,2.0,1.0,3.0,2.0,15.0,22.0,10/28/2022,Houston Rockets,32.75
Jusuf Nurkic,32:11,12.0,17.0,70.6,1.0,1.0,100.0,2.0,2.0,100.0,3.0,12.0,15.0,1.0,1.0,3.0,4.0,3.0,27.0,10.0,10/28/2022,Houston Rockets,53.75
Shaedon Sharpe,29:26,7.0,12.0,58.3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,14.0,-1.0,10/28/2022,Houston Rockets,18.25
Anfernee Simons,37:51,10.0,20.0,50.0,7.0,15.0,46.7,3.0,3.0,100.0,1.0,4.0,5.0,7.0,1.0,1.0,3.0,3.0,30.0,18.0,10/28/2022,Houston Rockets,52.75
Justise Winslow,24:10,2.0,6.0,33.3,1.0,2.0,50.0,2.0,4.0,50.0,2.0,4.0,6.0,7.0,3.0,1.0,3.0,0.0,7.0,13.0,10/28/2022,Houston Rockets,32.0
Drew Eubanks,13:38,4.0,4.0,100.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,10.0,4.0,10/28/2022,Houston Rockets,12.75
Nassir Little,15:10,1.0,3.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,3.0,-1.0,10/28/2022,Houston Rockets,11.25
Keon Johnson,16:48,3.0,7.0,42.9,1.0,4.0,25.0,1.0,2.0,50.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,8.0,-5.0,10/28/2022,Houston Rockets,15.25
Jabari Walker,0:59,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10/28/2022,Houston Rockets,0.0
Greg Brown III,0:59,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10/28/2022,Houston Rockets,2.0
