,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Justise Winslow,18:58,4.0,5.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,3.0,8.0,4.0,10/04/2022,Utah Jazz,28.5
Jerami Grant,22:47,5.0,10.0,50.0,3.0,5.0,60.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,13.0,2.0,10/04/2022,Utah Jazz,21.5
Jusuf Nurkic,21:38,5.0,7.0,71.4,0.0,1.0,0.0,2.0,6.0,33.3,1.0,2.0,3.0,2.0,0.0,0.0,2.0,6.0,12.0,-6.0,10/04/2022,Utah Jazz,17.75
Anfernee Simons,26:34,4.0,13.0,30.8,3.0,8.0,37.5,2.0,3.0,66.7,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,13.0,0.0,10/04/2022,Utah Jazz,15.5
Damian Lillard,24:10,6.0,10.0,60.0,3.0,6.0,50.0,6.0,6.0,100.0,1.0,4.0,5.0,6.0,0.0,1.0,5.0,4.0,21.0,-7.0,10/04/2022,Utah Jazz,37.25
Keon Johnson,23:44,3.0,9.0,33.3,0.0,3.0,0.0,1.0,4.0,25.0,2.0,2.0,4.0,1.0,2.0,0.0,2.0,2.0,7.0,-15.0,10/04/2022,Utah Jazz,16.5
Josh Hart,21:07,1.0,1.0,100.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,7.0,7.0,1.0,0.0,2.0,3.0,1.0,4.0,-9.0,10/04/2022,Utah Jazz,16.75
Nassir Little,13:13,1.0,6.0,16.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,-8.0,10/04/2022,Utah Jazz,3.5
Drew Eubanks,10:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,-1.0,10/04/2022,Utah Jazz,5.25
Shaedon Sharpe,16:06,2.0,7.0,28.6,0.0,3.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,5.0,-8.0,10/04/2022,Utah Jazz,8.0
Greg Brown III,7:20,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,-9.0,10/04/2022,Utah Jazz,4.0
Devontae Cacok,12:00,1.0,2.0,50.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,3.0,4.0,-11.0,10/04/2022,Utah Jazz,8.5
Brandon Williams,12:00,2.0,5.0,40.0,2.0,2.0,100.0,2.0,2.0,100.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,8.0,-11.0,10/04/2022,Utah Jazz,13.25
Isaiah Miller,5:26,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,-4.0,10/04/2022,Utah Jazz,4.75
Jabari Walker,4:40,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,10/04/2022,Utah Jazz,0.0
