,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Josh Hart,31:29,3.0,4.0,75.0,1.0,1.0,100.0,3.0,3.0,100.0,2.0,4.0,6.0,6.0,3.0,1.0,2.0,2.0,10.0,-15.0,10/26/2022,Miami Heat,34.0
Jerami Grant,28:11,4.0,10.0,40.0,1.0,5.0,20.0,2.0,5.0,40.0,0.0,3.0,3.0,4.0,0.0,0.0,3.0,0.0,11.0,-11.0,10/26/2022,Miami Heat,19.75
Jusuf Nurkic,25:45,2.0,7.0,28.6,0.0,1.0,0.0,3.0,4.0,75.0,4.0,5.0,9.0,1.0,1.0,1.0,1.0,2.0,7.0,-8.0,10/26/2022,Miami Heat,23.25
Anfernee Simons,29:39,5.0,12.0,41.7,3.0,8.0,37.5,1.0,1.0,100.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,4.0,14.0,-15.0,10/26/2022,Miami Heat,16.5
Damian Lillard,26:29,6.0,13.0,46.2,4.0,11.0,36.4,6.0,6.0,100.0,0.0,2.0,2.0,2.0,1.0,0.0,4.0,0.0,22.0,-10.0,10/26/2022,Miami Heat,29.5
Justise Winslow,24:45,4.0,9.0,44.4,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,4.0,9.0,-19.0,10/26/2022,Miami Heat,19.25
Drew Eubanks,10:47,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,-11.0,10/26/2022,Miami Heat,3.5
Shaedon Sharpe,21:24,5.0,12.0,41.7,2.0,5.0,40.0,3.0,5.0,60.0,3.0,5.0,8.0,0.0,1.0,0.0,2.0,2.0,15.0,-9.0,10/26/2022,Miami Heat,27.0
Nassir Little,17:38,1.0,3.0,33.3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,-5.0,10/26/2022,Miami Heat,4.75
Keon Johnson,8:17,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0,2.0,-2.0,10/26/2022,Miami Heat,6.25
Jabari Walker,7:48,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,10/26/2022,Miami Heat,8.75
Greg Brown III,7:48,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,10/26/2022,Miami Heat,5.5
