,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Norman Powell,32:07,3.0,9.0,33.3,0.0,4.0,0.0,6.0,8.0,75.0,2.0,2.0,4.0,1.0,1.0,0.0,3.0,3.0,12.0,-3.0,11/15/2021,Toronto Raptors,19.0
Robert Covington,23:06,4.0,7.0,57.1,3.0,5.0,60.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,3.0,1.0,1.0,11.0,-3.0,11/15/2021,Toronto Raptors,24.75
Jusuf Nurkic,18:08,2.0,4.0,50.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,13.0,14.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,11/15/2021,Toronto Raptors,22.5
CJ McCollum,39:44,11.0,18.0,61.1,6.0,11.0,54.5,1.0,2.0,50.0,0.0,3.0,3.0,6.0,1.0,2.0,2.0,1.0,29.0,-3.0,11/15/2021,Toronto Raptors,49.75
Damian Lillard,40:04,10.0,21.0,47.6,3.0,6.0,50.0,1.0,1.0,100.0,2.0,2.0,4.0,8.0,2.0,1.0,3.0,0.0,24.0,7.0,11/15/2021,Toronto Raptors,47.0
Cody Zeller,11:44,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,-5.0,11/15/2021,Toronto Raptors,11.25
Anfernee Simons,16:12,3.0,5.0,60.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,8.0,6.0,11/15/2021,Toronto Raptors,13.0
Larry Nance Jr.,23:12,7.0,7.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,2.0,3.0,15.0,6.0,11/15/2021,Toronto Raptors,23.75
Nassir Little,24:41,3.0,7.0,42.9,1.0,4.0,25.0,1.0,2.0,50.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,8.0,5.0,11/15/2021,Toronto Raptors,13.25
Tony Snell,11:02,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,11.0,11/15/2021,Toronto Raptors,8.0
