,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Norman Powell,28:54,3.0,13.0,23.1,2.0,5.0,40.0,8.0,8.0,100.0,0.0,4.0,4.0,1.0,0.0,1.0,2.0,1.0,16.0,-20.0,12/02/2021,San Antonio Spurs,24.5
Robert Covington,28:49,4.0,7.0,57.1,2.0,4.0,50.0,0.0,0.0,0.0,3.0,3.0,6.0,1.0,0.0,0.0,3.0,4.0,10.0,-23.0,12/02/2021,San Antonio Spurs,18.5
Jusuf Nurkic,23:28,3.0,8.0,37.5,0.0,0.0,0.0,4.0,4.0,100.0,1.0,6.0,7.0,1.0,0.0,0.0,2.0,2.0,10.0,-19.0,12/02/2021,San Antonio Spurs,19.25
CJ McCollum,31:33,7.0,18.0,38.9,2.0,6.0,33.3,0.0,2.0,0.0,1.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,16.0,-28.0,12/02/2021,San Antonio Spurs,33.5
Anfernee Simons,10:38,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-6.0,12/02/2021,San Antonio Spurs,1.5
Larry Nance Jr.,20:42,2.0,5.0,40.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,4.0,5.0,1.0,3.0,0.0,1.0,1.0,4.0,-7.0,12/02/2021,San Antonio Spurs,17.25
Tony Snell,19:38,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,-4.0,12/02/2021,San Antonio Spurs,7.5
Cody Zeller,9:54,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,12/02/2021,San Antonio Spurs,7.25
Ben McLemore,27:26,4.0,9.0,44.4,3.0,8.0,37.5,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,11.0,-13.0,12/02/2021,San Antonio Spurs,21.5
Dennis Smith Jr.,18:50,2.0,8.0,25.0,1.0,3.0,33.3,1.0,1.0,100.0,0.0,3.0,3.0,5.0,2.0,0.0,3.0,5.0,6.0,-8.0,12/02/2021,San Antonio Spurs,20.25
Trendon Watford,5:02,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-7.0,12/02/2021,San Antonio Spurs,2.25
Keljin Blevins,5:02,1.0,3.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,-7.0,12/02/2021,San Antonio Spurs,4.75
CJ Elleby,5:02,2.0,2.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,-7.0,12/02/2021,San Antonio Spurs,6.25
Greg Brown III,5:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-7.0,12/02/2021,San Antonio Spurs,3.5
