,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Nassir Little,38:30,3.0,9.0,33.3,2.0,6.0,33.3,5.0,6.0,83.3,1.0,4.0,5.0,2.0,1.0,3.0,0.0,1.0,13.0,12.0,01/10/2022,Brooklyn Nets,31.25
Robert Covington,34:28,6.0,9.0,66.7,5.0,7.0,71.4,4.0,4.0,100.0,0.0,4.0,4.0,1.0,3.0,3.0,1.0,5.0,21.0,11.0,01/10/2022,Brooklyn Nets,41.5
Jusuf Nurkic,32:51,4.0,13.0,30.8,0.0,2.0,0.0,6.0,8.0,75.0,2.0,6.0,8.0,3.0,1.0,0.0,2.0,3.0,14.0,5.0,01/10/2022,Brooklyn Nets,29.5
Ben McLemore,30:40,6.0,11.0,54.5,5.0,8.0,62.5,3.0,4.0,75.0,0.0,5.0,5.0,0.0,1.0,2.0,2.0,1.0,20.0,17.0,01/10/2022,Brooklyn Nets,33.75
Anfernee Simons,38:27,10.0,24.0,41.7,2.0,11.0,18.2,1.0,2.0,50.0,0.0,6.0,6.0,11.0,0.0,0.0,3.0,2.0,23.0,13.0,01/10/2022,Brooklyn Nets,46.5
CJ Elleby,17:20,4.0,8.0,50.0,1.0,4.0,25.0,0.0,0.0,0.0,2.0,3.0,5.0,2.0,1.0,0.0,2.0,3.0,9.0,-11.0,01/10/2022,Brooklyn Nets,19.75
Trendon Watford,13:32,2.0,3.0,66.7,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,2.0,0.0,4.0,-5.0,01/10/2022,Brooklyn Nets,12.5
Dennis Smith Jr.,13:09,3.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,6.0,-8.0,01/10/2022,Brooklyn Nets,13.25
Cody Zeller,14:37,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,01/10/2022,Brooklyn Nets,14.25
Tony Snell,6:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-7.0,01/10/2022,Brooklyn Nets,0.0
