,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Norman Powell,26:17,5.0,10.0,50.0,1.0,5.0,20.0,4.0,6.0,66.7,0.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,15.0,16.0,11/23/2021,Denver Nuggets,30.0
Robert Covington,27:00,3.0,6.0,50.0,1.0,4.0,25.0,2.0,2.0,100.0,1.0,6.0,7.0,2.0,1.0,3.0,1.0,2.0,9.0,15.0,11/23/2021,Denver Nuggets,28.75
Jusuf Nurkic,24:10,2.0,6.0,33.3,0.0,0.0,0.0,2.0,2.0,100.0,2.0,5.0,7.0,3.0,1.0,1.0,2.0,1.0,6.0,18.0,11/23/2021,Denver Nuggets,22.25
CJ McCollum,34:29,13.0,19.0,68.4,5.0,9.0,55.6,1.0,3.0,33.3,0.0,3.0,3.0,3.0,2.0,0.0,0.0,1.0,32.0,28.0,11/23/2021,Denver Nuggets,46.75
Damian Lillard,31:18,9.0,13.0,69.2,5.0,8.0,62.5,2.0,2.0,100.0,0.0,3.0,3.0,5.0,1.0,0.0,1.0,1.0,25.0,13.0,11/23/2021,Denver Nuggets,40.25
Anfernee Simons,22:53,6.0,12.0,50.0,2.0,5.0,40.0,0.0,0.0,0.0,2.0,3.0,5.0,2.0,0.0,0.0,2.0,3.0,14.0,-3.0,11/23/2021,Denver Nuggets,23.25
Nassir Little,23:16,5.0,9.0,55.6,1.0,3.0,33.3,2.0,3.0,66.7,2.0,3.0,5.0,1.0,1.0,0.0,0.0,1.0,13.0,3.0,11/23/2021,Denver Nuggets,23.25
Cody Zeller,9:51,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,11/23/2021,Denver Nuggets,7.25
Larry Nance Jr.,15:22,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,2.0,2.0,0.0,0.0,2.0,2.0,5.0,11/23/2021,Denver Nuggets,17.75
Tony Snell,10:44,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.0,11/23/2021,Denver Nuggets,0.0
Greg Brown III,3:40,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,11/23/2021,Denver Nuggets,6.0
Dennis Smith Jr.,3:40,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,11/23/2021,Denver Nuggets,1.75
Ben McLemore,3:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11/23/2021,Denver Nuggets,0.0
CJ Elleby,3:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11/23/2021,Denver Nuggets,4.0
