,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
CJ Elleby,36:22,2.0,11.0,18.2,0.0,4.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,5.0,2.0,1.0,4.0,0.0,4.0,-34.0,04/08/2022,Dallas Mavericks,24.25
Greg Brown III,12:23,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,3.0,-16.0,04/08/2022,Dallas Mavericks,8.0
Drew Eubanks,31:54,8.0,14.0,57.1,0.0,1.0,0.0,2.0,2.0,100.0,1.0,6.0,7.0,0.0,1.0,0.0,2.0,3.0,18.0,-32.0,04/08/2022,Dallas Mavericks,27.75
Keon Johnson,30:13,3.0,13.0,23.1,0.0,4.0,0.0,4.0,4.0,100.0,0.0,0.0,0.0,6.0,1.0,0.0,3.0,5.0,10.0,-36.0,04/08/2022,Dallas Mavericks,19.5
Brandon Williams,23:15,4.0,10.0,40.0,0.0,2.0,0.0,1.0,2.0,50.0,1.0,1.0,2.0,5.0,0.0,0.0,2.0,3.0,9.0,-21.0,04/08/2022,Dallas Mavericks,18.0
Ben McLemore,30:41,5.0,8.0,62.5,3.0,6.0,50.0,1.0,3.0,33.3,0.0,0.0,0.0,3.0,3.0,0.0,1.0,2.0,14.0,-34.0,04/08/2022,Dallas Mavericks,25.5
Didi Louzada,26:27,1.0,5.0,20.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,3.0,3.0,-31.0,04/08/2022,Dallas Mavericks,9.25
Keljin Blevins,2:51,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,04/08/2022,Dallas Mavericks,0.0
Elijah Hughes,29:48,3.0,11.0,27.3,2.0,7.0,28.6,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,2.0,2.0,8.0,-27.0,04/08/2022,Dallas Mavericks,16.5
Reggie Perry,16:06,4.0,7.0,57.1,0.0,1.0,0.0,1.0,1.0,100.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,4.0,9.0,-18.0,04/08/2022,Dallas Mavericks,13.0
