,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
CJ Elleby,22:23,1.0,5.0,20.0,0.0,3.0,0.0,3.0,4.0,75.0,1.0,3.0,4.0,2.0,1.0,0.0,0.0,3.0,5.0,-2.0,02/24/2022,Golden State Warriors,15.0
Justise Winslow,21:53,5.0,11.0,45.5,2.0,3.0,66.7,2.0,4.0,50.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,4.0,14.0,-6.0,02/24/2022,Golden State Warriors,20.5
Drew Eubanks,20:57,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,1.0,2.0,2.0,7.0,02/24/2022,Golden State Warriors,7.75
Josh Hart,26:51,5.0,11.0,45.5,0.0,5.0,0.0,2.0,2.0,100.0,0.0,6.0,6.0,4.0,1.0,0.0,3.0,4.0,12.0,-11.0,02/24/2022,Golden State Warriors,26.0
Anfernee Simons,28:30,7.0,14.0,50.0,4.0,7.0,57.1,6.0,6.0,100.0,1.0,2.0,3.0,3.0,0.0,0.0,4.0,3.0,24.0,-11.0,02/24/2022,Golden State Warriors,32.25
Trendon Watford,22:51,2.0,5.0,40.0,0.0,0.0,0.0,5.0,6.0,83.3,0.0,1.0,1.0,2.0,1.0,0.0,1.0,4.0,9.0,-39.0,02/24/2022,Golden State Warriors,14.75
Ben McLemore,16:49,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,-28.0,02/24/2022,Golden State Warriors,4.5
Greg Brown III,25:29,3.0,6.0,50.0,1.0,3.0,33.3,1.0,2.0,50.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,8.0,-27.0,02/24/2022,Golden State Warriors,16.25
Brandon Williams,19:30,4.0,9.0,44.4,1.0,3.0,33.3,3.0,3.0,100.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,12.0,-26.0,02/24/2022,Golden State Warriors,14.0
Keon Johnson,17:29,1.0,5.0,20.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,4.0,4.0,0.0,0.0,1.0,2.0,2.0,4.0,-23.0,02/24/2022,Golden State Warriors,10.0
Elijah Hughes,10:37,2.0,4.0,50.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,-10.0,02/24/2022,Golden State Warriors,8.75
Keljin Blevins,6:41,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-9.0,02/24/2022,Golden State Warriors,1.5
