,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Nassir Little,33:55,7.0,14.0,50.0,2.0,7.0,28.6,4.0,7.0,57.1,3.0,7.0,10.0,2.0,2.0,3.0,0.0,4.0,20.0,-24.0,12/27/2021,Dallas Mavericks,46.5
Tony Snell,16:36,2.0,3.0,66.7,2.0,3.0,66.7,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,6.0,-28.0,12/27/2021,Dallas Mavericks,9.75
Larry Nance Jr.,32:23,5.0,11.0,45.5,1.0,3.0,33.3,1.0,1.0,100.0,0.0,5.0,5.0,3.0,0.0,0.0,1.0,2.0,12.0,-29.0,12/27/2021,Dallas Mavericks,22.75
Norman Powell,30:26,3.0,12.0,25.0,1.0,7.0,14.3,8.0,9.0,88.9,0.0,2.0,2.0,2.0,0.0,1.0,1.0,3.0,15.0,-29.0,12/27/2021,Dallas Mavericks,22.5
Damian Lillard,36:19,5.0,15.0,33.3,3.0,8.0,37.5,13.0,14.0,92.9,0.0,2.0,2.0,5.0,0.0,1.0,5.0,1.0,26.0,-28.0,12/27/2021,Dallas Mavericks,37.0
CJ Elleby,25:40,2.0,7.0,28.6,1.0,5.0,20.0,2.0,2.0,100.0,1.0,3.0,4.0,2.0,2.0,0.0,0.0,5.0,7.0,20.0,12/27/2021,Dallas Mavericks,19.5
Greg Brown III,11:52,3.0,4.0,75.0,0.0,1.0,0.0,2.0,2.0,100.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,8.0,8.0,12/27/2021,Dallas Mavericks,10.75
Anfernee Simons,26:59,4.0,8.0,50.0,1.0,4.0,25.0,2.0,2.0,100.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,4.0,11.0,-8.0,12/27/2021,Dallas Mavericks,14.75
Cameron McGriff,12:35,1.0,5.0,20.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,17.0,12/27/2021,Dallas Mavericks,7.5
Brandon Williams,6:46,2.0,2.0,100.0,0.0,0.0,0.0,3.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,12/27/2021,Dallas Mavericks,7.0
Jarron Cumberland,6:29,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,12.0,12/27/2021,Dallas Mavericks,7.25
