,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Elijah Hughes,21:01,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,2.0,1.0,0.0,1.0,1.0,0.0,-19.0,03/09/2022,Utah Jazz,10.75
CJ Elleby,23:48,3.0,6.0,50.0,2.0,2.0,100.0,2.0,2.0,100.0,0.0,4.0,4.0,2.0,0.0,0.0,1.0,3.0,10.0,-8.0,03/09/2022,Utah Jazz,18.5
Drew Eubanks,18:47,2.0,7.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,0.0,1.0,1.0,0.0,1.0,4.0,-19.0,03/09/2022,Utah Jazz,16.75
Josh Hart,26:12,2.0,11.0,18.2,0.0,6.0,0.0,1.0,2.0,50.0,3.0,3.0,6.0,3.0,1.0,0.0,1.0,1.0,5.0,-51.0,03/09/2022,Utah Jazz,18.5
Brandon Williams,26:00,3.0,13.0,23.1,0.0,3.0,0.0,3.0,5.0,60.0,0.0,6.0,6.0,1.0,0.0,0.0,4.0,3.0,9.0,-26.0,03/09/2022,Utah Jazz,16.0
Keljin Blevins,20:50,2.0,5.0,40.0,1.0,4.0,25.0,2.0,2.0,100.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,7.0,-24.0,03/09/2022,Utah Jazz,13.25
Trendon Watford,29:13,6.0,14.0,42.9,1.0,4.0,25.0,9.0,9.0,100.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,3.0,22.0,-19.0,03/09/2022,Utah Jazz,28.25
Greg Brown III,25:19,1.0,5.0,20.0,1.0,1.0,100.0,1.0,2.0,50.0,1.0,2.0,3.0,3.0,0.0,0.0,1.0,4.0,4.0,-4.0,03/09/2022,Utah Jazz,12.25
Keon Johnson,29:42,6.0,13.0,46.2,3.0,6.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,2.0,15.0,0.0,03/09/2022,Utah Jazz,27.25
Ben McLemore,19:08,4.0,11.0,36.4,1.0,8.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,-20.0,03/09/2022,Utah Jazz,9.0
