,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Tobias Harris,34:14,7.0,14.0,50.0,3.0,6.0,50.0,1.0,2.0,50.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,18.0,-1.0,10/18/2022,Boston Celtics,28.0
P.J. Tucker,33:01,3.0,5.0,60.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,1.0,2.0,2.0,6.0,-6.0,10/18/2022,Boston Celtics,12.0
Joel Embiid,37:16,9.0,18.0,50.0,1.0,6.0,16.7,7.0,9.0,77.8,1.0,14.0,15.0,5.0,0.0,1.0,6.0,4.0,26.0,-13.0,10/18/2022,Boston Celtics,51.75
Tyrese Maxey,38:12,8.0,16.0,50.0,2.0,5.0,40.0,3.0,3.0,100.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,5.0,21.0,-6.0,10/18/2022,Boston Celtics,29.75
James Harden,37:16,9.0,14.0,64.3,5.0,9.0,55.6,12.0,12.0,100.0,0.0,8.0,8.0,7.0,0.0,0.0,3.0,3.0,35.0,1.0,10/18/2022,Boston Celtics,56.5
Montrezl Harrell,10:44,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,4.0,10/18/2022,Boston Celtics,3.5
De'Anthony Melton,20:33,2.0,4.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,-13.0,10/18/2022,Boston Celtics,7.5
Danuel House Jr.,16:12,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,-5.0,10/18/2022,Boston Celtics,7.25
Georges Niang,12:08,1.0,4.0,25.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,-5.0,10/18/2022,Boston Celtics,5.0
Matisse Thybulle,0:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,10/18/2022,Boston Celtics,0.0
