,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
De'Anthony Melton,20:48,3.0,8.0,37.5,0.0,1.0,0.0,1.0,2.0,50.0,2.0,4.0,6.0,5.0,0.0,0.0,0.0,1.0,7.0,4.0,10/10/2022,Cleveland Cavaliers,22.0
Tobias Harris,24:33,3.0,10.0,30.0,2.0,7.0,28.6,4.0,5.0,80.0,0.0,7.0,7.0,2.0,0.0,0.0,0.0,2.0,12.0,-1.0,10/10/2022,Cleveland Cavaliers,24.75
P.J. Tucker,21:13,2.0,6.0,33.3,2.0,4.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,6.0,4.0,10/10/2022,Cleveland Cavaliers,11.0
Tyrese Maxey,24:32,6.0,14.0,42.9,3.0,5.0,60.0,4.0,4.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,19.0,6.0,10/10/2022,Cleveland Cavaliers,23.5
James Harden,24:13,3.0,8.0,37.5,2.0,4.0,50.0,3.0,3.0,100.0,1.0,5.0,6.0,4.0,0.0,0.0,2.0,4.0,11.0,8.0,10/10/2022,Cleveland Cavaliers,24.5
Matisse Thybulle,10:51,3.0,6.0,50.0,3.0,5.0,60.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,9.0,6.0,10/10/2022,Cleveland Cavaliers,17.0
Paul Reed,18:02,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,3.0,3.0,0.0,4.0,4.0,15.0,10/10/2022,Cleveland Cavaliers,22.75
Shake Milton,17:31,5.0,8.0,62.5,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,4.0,0.0,1.0,0.0,3.0,10.0,13.0,10/10/2022,Cleveland Cavaliers,24.25
Georges Niang,15:31,2.0,6.0,33.3,1.0,4.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,20.0,10/10/2022,Cleveland Cavaliers,8.25
Danuel House Jr.,13:42,4.0,4.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,10.0,8.0,10/10/2022,Cleveland Cavaliers,17.5
Furkan Korkmaz,11:00,1.0,3.0,33.3,0.0,2.0,0.0,4.0,4.0,100.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,6.0,10.0,10/10/2022,Cleveland Cavaliers,12.25
Michael Foster Jr.,8:45,1.0,3.0,33.3,1.0,1.0,100.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,1.0,3.0,4.0,3.0,-3.0,10/10/2022,Cleveland Cavaliers,10.5
Isaiah Joe,8:24,3.0,5.0,60.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,-3.0,10/10/2022,Cleveland Cavaliers,8.5
Charlie Brown Jr.,7:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,-3.0,10/10/2022,Cleveland Cavaliers,5.25
Jaden Springer,6:36,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,3.0,2.0,-2.0,10/10/2022,Cleveland Cavaliers,8.0
Julian Champagnie,6:23,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,10/10/2022,Cleveland Cavaliers,3.25
