,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Tobias Harris,33:23,4.0,10.0,40.0,1.0,4.0,25.0,0.0,0.0,0.0,1.0,9.0,10.0,2.0,1.0,2.0,1.0,2.0,9.0,2.0,10/20/2022,Milwaukee Bucks,30.5
P.J. Tucker,39:10,1.0,3.0,33.3,1.0,2.0,50.0,2.0,2.0,100.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,4.0,5.0,-4.0,10/20/2022,Milwaukee Bucks,18.75
Joel Embiid,36:08,6.0,21.0,28.6,1.0,3.0,33.3,2.0,3.0,66.7,1.0,11.0,12.0,3.0,0.0,1.0,4.0,2.0,15.0,-10.0,10/20/2022,Milwaukee Bucks,35.0
Tyrese Maxey,34:10,6.0,13.0,46.2,0.0,3.0,0.0,3.0,4.0,75.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,15.0,-7.0,10/20/2022,Milwaukee Bucks,17.0
James Harden,40:20,13.0,24.0,54.2,1.0,7.0,14.3,4.0,4.0,100.0,0.0,8.0,8.0,9.0,2.0,1.0,2.0,2.0,31.0,5.0,10/20/2022,Milwaukee Bucks,60.0
Georges Niang,8:09,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10/20/2022,Milwaukee Bucks,1.25
De'Anthony Melton,19:34,4.0,7.0,57.1,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,9.0,5.0,10/20/2022,Milwaukee Bucks,14.0
Danuel House Jr.,21:16,2.0,4.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,4.0,3.0,10/20/2022,Milwaukee Bucks,10.25
Paul Reed,4:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10/20/2022,Milwaukee Bucks,1.25
Montrezl Harrell,2:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,10/20/2022,Milwaukee Bucks,0.0
Matisse Thybulle,0:18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,10/20/2022,Milwaukee Bucks,0.0
