,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Danny Green,29:23,4.0,7.0,57.1,4.0,7.0,57.1,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,2.0,0.0,12.0,23.0,04/28/2022,Toronto Raptors,22.75
Tobias Harris,37:44,7.0,15.0,46.7,3.0,8.0,37.5,2.0,2.0,100.0,1.0,10.0,11.0,2.0,1.0,0.0,0.0,4.0,19.0,29.0,04/28/2022,Toronto Raptors,39.25
Joel Embiid,35:53,12.0,18.0,66.7,0.0,4.0,0.0,9.0,10.0,90.0,3.0,7.0,10.0,1.0,2.0,3.0,1.0,3.0,33.0,28.0,04/28/2022,Toronto Raptors,56.5
Tyrese Maxey,44:08,8.0,16.0,50.0,5.0,12.0,41.7,4.0,4.0,100.0,0.0,3.0,3.0,8.0,0.0,0.0,2.0,3.0,25.0,32.0,04/28/2022,Toronto Raptors,42.25
James Harden,42:04,7.0,12.0,58.3,2.0,5.0,40.0,6.0,6.0,100.0,0.0,6.0,6.0,15.0,0.0,0.0,3.0,3.0,22.0,38.0,04/28/2022,Toronto Raptors,51.5
Paul Reed,12:29,4.0,5.0,80.0,0.0,0.0,0.0,1.0,1.0,100.0,3.0,1.0,4.0,1.0,0.0,0.0,2.0,3.0,9.0,5.0,04/28/2022,Toronto Raptors,14.5
Georges Niang,21:05,2.0,3.0,66.7,2.0,3.0,66.7,0.0,0.0,0.0,3.0,1.0,4.0,2.0,0.0,0.0,1.0,3.0,6.0,18.0,04/28/2022,Toronto Raptors,14.5
Shake Milton,7:41,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,-3.0,04/28/2022,Toronto Raptors,5.25
Furkan Korkmaz,5:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,-1.0,04/28/2022,Toronto Raptors,5.5
Isaiah Joe,2:14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,04/28/2022,Toronto Raptors,0.0
Jaden Springer,2:13,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,04/28/2022,Toronto Raptors,5.25
