,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Score
Danny Green,37:32,4.0,12.0,33.3,3.0,9.0,33.3,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,11.0,18.0,04/18/2022,23.75
Tobias Harris,38:58,7.0,11.0,63.6,3.0,3.0,100.0,3.0,4.0,75.0,1.0,9.0,10.0,1.0,0.0,3.0,2.0,3.0,20.0,23.0,04/18/2022,40.5
Joel Embiid,37:14,9.0,16.0,56.3,1.0,2.0,50.0,12.0,14.0,85.7,2.0,9.0,11.0,0.0,0.0,0.0,4.0,2.0,31.0,7.0,04/18/2022,43.25
Tyrese Maxey,41:03,8.0,11.0,72.7,3.0,6.0,50.0,4.0,4.0,100.0,1.0,8.0,9.0,8.0,1.0,1.0,1.0,2.0,23.0,22.0,04/18/2022,51.25
James Harden,41:19,3.0,9.0,33.3,1.0,4.0,25.0,7.0,8.0,87.5,1.0,5.0,6.0,6.0,3.0,2.0,5.0,2.0,14.0,17.0,04/18/2022,38.5
Matisse Thybulle,10:28,2.0,3.0,66.7,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,5.0,-3.0,04/18/2022,13.0
Georges Niang,9:02,2.0,3.0,66.7,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,-8.0,04/18/2022,6.5
Shake Milton,13:38,1.0,3.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,-9.0,04/18/2022,8.0
Paul Reed,10:46,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,04/18/2022,2.5
