,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Tobias Harris,38:32,7.0,13.0,53.8,1.0,3.0,33.3,6.0,6.0,100.0,1.0,5.0,6.0,2.0,2.0,0.0,2.0,2.0,21.0,5.0,11/12/2022,Atlanta Hawks,35.0
P.J. Tucker,31:07,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,2.0,2.0,0.0,1.0,3.0,2.0,18.0,11/12/2022,Atlanta Hawks,16.0
Joel Embiid,40:02,14.0,25.0,56.0,1.0,6.0,16.7,13.0,16.0,81.3,0.0,10.0,10.0,6.0,2.0,2.0,4.0,5.0,42.0,22.0,11/12/2022,Atlanta Hawks,70.0
Matisse Thybulle,29:52,1.0,5.0,20.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,3.0,15.0,11/12/2022,Atlanta Hawks,8.0
Tyrese Maxey,35:56,10.0,18.0,55.6,3.0,5.0,60.0,3.0,4.0,75.0,0.0,2.0,2.0,9.0,1.0,0.0,3.0,4.0,26.0,24.0,11/12/2022,Atlanta Hawks,44.0
Georges Niang,14:17,1.0,2.0,50.0,1.0,2.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,4.0,-4.0,11/12/2022,Atlanta Hawks,11.0
Danuel House Jr.,17:48,2.0,4.0,50.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,5.0,-6.0,11/12/2022,Atlanta Hawks,12.75
Shake Milton,20:31,5.0,8.0,62.5,0.0,1.0,0.0,1.0,2.0,50.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,2.0,11.0,-3.0,11/12/2022,Atlanta Hawks,17.5
Furkan Korkmaz,3:57,3.0,4.0,75.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,-1.0,11/12/2022,Atlanta Hawks,8.25
Paul Reed,7:58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,-10.0,11/12/2022,Atlanta Hawks,1.25
