,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Caleb Martin,32:51,8.0,15.0,53.3,2.0,4.0,50.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,2.0,18.0,0.0,11/29/2021,Denver Nuggets,25.5
P.J. Tucker,32:26,4.0,9.0,44.4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,1.0,0.0,0.0,1.0,8.0,-11.0,11/29/2021,Denver Nuggets,20.5
Bam Adebayo,35:06,11.0,19.0,57.9,0.0,0.0,0.0,2.0,4.0,50.0,6.0,7.0,13.0,6.0,0.0,0.0,5.0,5.0,24.0,-9.0,11/29/2021,Denver Nuggets,46.75
Duncan Robinson,29:04,1.0,9.0,11.1,1.0,9.0,11.1,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,3.0,-14.0,11/29/2021,Denver Nuggets,10.5
Kyle Lowry,36:01,5.0,9.0,55.6,2.0,5.0,40.0,5.0,6.0,83.3,1.0,1.0,2.0,14.0,0.0,0.0,1.0,3.0,17.0,-11.0,11/29/2021,Denver Nuggets,41.0
Max Strus,30:43,6.0,12.0,50.0,6.0,12.0,50.0,1.0,1.0,100.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,19.0,-7.0,11/29/2021,Denver Nuggets,29.0
Gabe Vincent,29:15,5.0,13.0,38.5,4.0,9.0,44.4,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,14.0,-1.0,11/29/2021,Denver Nuggets,22.75
Dewayne Dedmon,11:14,3.0,5.0,60.0,0.0,1.0,0.0,2.0,4.0,50.0,3.0,3.0,6.0,0.0,0.0,1.0,1.0,2.0,8.0,-8.0,11/29/2021,Denver Nuggets,17.0
Omer Yurtseven,1:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11/29/2021,Denver Nuggets,2.5
KZ Okpala,1:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11/29/2021,Denver Nuggets,1.25
