,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Jimmy Butler,33:36,9.0,20.0,45.0,0.0,0.0,0.0,5.0,9.0,55.6,1.0,1.0,2.0,2.0,2.0,0.0,1.0,3.0,23.0,-4.0,02/25/2022,New York Knicks,32.0
P.J. Tucker,31:39,3.0,3.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,2.0,8.0,1.0,02/25/2022,New York Knicks,18.0
Bam Adebayo,34:56,5.0,10.0,50.0,0.0,1.0,0.0,6.0,8.0,75.0,2.0,14.0,16.0,4.0,1.0,4.0,1.0,1.0,16.0,5.0,02/25/2022,New York Knicks,51.5
Kyle Lowry,35:36,4.0,11.0,36.4,2.0,7.0,28.6,9.0,9.0,100.0,0.0,9.0,9.0,4.0,2.0,0.0,2.0,4.0,19.0,9.0,02/25/2022,New York Knicks,40.25
Duncan Robinson,13:40,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,-10.0,02/25/2022,New York Knicks,5.25
Tyler Herro,30:38,9.0,18.0,50.0,4.0,9.0,44.4,3.0,6.0,50.0,0.0,7.0,7.0,2.0,3.0,0.0,1.0,4.0,25.0,26.0,02/25/2022,New York Knicks,44.25
Gabe Vincent,23:39,2.0,6.0,33.3,2.0,5.0,40.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,2.0,4.0,6.0,21.0,02/25/2022,New York Knicks,17.25
Omer Yurtseven,13:04,3.0,4.0,75.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,7.0,10.0,02/25/2022,New York Knicks,9.5
Caleb Martin,16:21,3.0,4.0,75.0,0.0,1.0,0.0,2.0,2.0,100.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,4.0,8.0,14.0,02/25/2022,New York Knicks,15.5
Max Strus,6:51,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,02/25/2022,New York Knicks,7.0
