,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Caleb Martin,32:46,8.0,16.0,50.0,2.0,6.0,33.3,0.0,0.0,0.0,4.0,6.0,10.0,0.0,0.0,0.0,3.0,3.0,18.0,17.0,01/12/2022,Atlanta Hawks,30.0
P.J. Tucker,27:35,4.0,9.0,44.4,2.0,5.0,40.0,0.0,0.0,0.0,0.0,7.0,7.0,2.0,2.0,0.0,0.0,3.0,10.0,13.0,01/12/2022,Atlanta Hawks,26.75
Omer Yurtseven,28:44,6.0,9.0,66.7,0.0,0.0,0.0,1.0,1.0,100.0,2.0,8.0,10.0,6.0,0.0,1.0,3.0,3.0,13.0,19.0,01/12/2022,Atlanta Hawks,35.0
Max Strus,15:01,3.0,7.0,42.9,3.0,6.0,50.0,2.0,2.0,100.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,11.0,6.0,01/12/2022,Atlanta Hawks,16.5
Kyle Lowry,27:36,2.0,9.0,22.2,1.0,5.0,20.0,3.0,4.0,75.0,0.0,6.0,6.0,5.0,3.0,0.0,2.0,3.0,8.0,10.0,01/12/2022,Atlanta Hawks,28.5
Tyler Herro,35:39,9.0,19.0,47.4,1.0,6.0,16.7,2.0,2.0,100.0,2.0,7.0,9.0,11.0,0.0,1.0,2.0,1.0,21.0,18.0,01/12/2022,Atlanta Hawks,50.25
Duncan Robinson,31:36,4.0,11.0,36.4,3.0,10.0,30.0,3.0,3.0,100.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,14.0,18.0,01/12/2022,Atlanta Hawks,17.0
Dewayne Dedmon,17:53,2.0,2.0,100.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,7.0,8.0,0.0,0.0,2.0,1.0,3.0,6.0,5.0,01/12/2022,Atlanta Hawks,19.5
Gabe Vincent,20:24,5.0,8.0,62.5,4.0,7.0,57.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,14.0,14.0,01/12/2022,Atlanta Hawks,22.5
Kyle Guy,1:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,01/12/2022,Atlanta Hawks,1.5
Chris Silva,1:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/12/2022,Atlanta Hawks,0.0
