,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Max Strus,40:55,10.0,18.0,55.6,5.0,11.0,45.5,1.0,1.0,100.0,1.0,5.0,6.0,1.0,1.0,0.0,2.0,2.0,26.0,7.0,12/23/2021,Detroit Pistons,38.5
Duncan Robinson,21:08,0.0,6.0,0.0,0.0,5.0,0.0,3.0,3.0,100.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,3.0,3.0,-13.0,12/23/2021,Detroit Pistons,11.0
Dewayne Dedmon,5:19,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,12/23/2021,Detroit Pistons,2.25
Gabe Vincent,33:25,5.0,9.0,55.6,1.0,4.0,25.0,4.0,4.0,100.0,1.0,3.0,4.0,7.0,0.0,0.0,1.0,4.0,15.0,-5.0,12/23/2021,Detroit Pistons,30.5
Kyle Lowry,37:47,9.0,15.0,60.0,2.0,5.0,40.0,1.0,1.0,100.0,0.0,4.0,4.0,6.0,1.0,0.0,1.0,5.0,21.0,3.0,12/23/2021,Detroit Pistons,37.5
KZ Okpala,11:36,1.0,3.0,33.3,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,-15.0,12/23/2021,Detroit Pistons,8.5
Tyler Herro,34:10,11.0,21.0,52.4,3.0,5.0,60.0,4.0,5.0,80.0,0.0,4.0,4.0,4.0,1.0,0.0,1.0,2.0,29.0,7.0,12/23/2021,Detroit Pistons,43.0
Marcus Garrett,19:23,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,11.0,12/23/2021,Detroit Pistons,3.25
Omer Yurtseven,24:35,4.0,8.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,12.0,1.0,1.0,0.0,5.0,4.0,8.0,16.0,12/23/2021,Detroit Pistons,24.0
Udonis Haslem,11:42,2.0,3.0,66.7,0.0,0.0,0.0,3.0,3.0,100.0,1.0,4.0,5.0,0.0,0.0,0.0,2.0,1.0,7.0,5.0,12/23/2021,Detroit Pistons,12.25
