,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/17/2013,NYK,NOH @ DAL,L,240,92,37,90,41.1,2,21,9.5,16,17,94.1,15,38,53,14,7,2,13,15,-6
04/16/2013,TOR,NOH @ DAL,L,240,96,35,88,39.8,9,28,32.1,17,23,73.9,14,28,42,22,8,1,11,19,-17
04/12/2013,MIL,HOU @ PHX,W,240,109,43,85,50.6,6,20,30.0,17,25,68.0,8,38,46,26,14,5,17,13,5
04/10/2013,PHI,CHI @ TOR,W,240,124,49,91,53.8,8,22,36.4,18,19,94.7,9,35,44,34,8,2,10,17,23
04/06/2013,SAS,MIN @ GSW,L,240,97,35,83,42.2,5,12,41.7,22,25,88.0,9,29,38,23,10,2,13,23,-2
04/05/2013,PHI,MIN @ GSW,L,240,90,34,73,46.6,5,17,29.4,17,27,63.0,6,35,41,23,5,4,13,19,-11
04/03/2013,NYK,TOR @ MIN,L,240,82,32,66,48.5,9,26,34.6,9,19,47.4,7,28,35,22,7,2,16,10,-13
04/01/2013,CLE,CLE @ ATL,W,240,102,37,81,45.7,9,30,30.0,19,26,73.1,10,27,37,26,8,3,12,17,8
03/30/2013,ORL,CLE @ ATL,W,240,97,34,78,43.6,6,21,28.6,23,31,74.2,9,35,44,18,9,6,18,24,9
03/29/2013,BOS,WAS @ ORL,L,240,107,40,88,45.5,8,20,40.0,19,24,79.2,10,30,40,28,6,2,13,15,-11
03/27/2013,TOR,WAS @ ORL,W,240,107,40,81,49.4,10,21,47.6,17,20,85.0,8,32,40,27,11,0,11,21,19
03/25/2013,IND,MIN @ DET,L,240,94,36,80,45.0,7,21,33.3,15,25,60.0,10,28,38,18,11,7,16,17,-6
03/24/2013,MIL,MIN @ DET,W,240,104,39,78,50.0,10,26,38.5,16,21,76.2,7,30,37,28,9,4,15,12,5
03/22/2013,POR,MIN @ DET,L,240,93,37,83,44.6,7,24,29.2,12,16,75.0,6,35,41,27,8,6,11,14,-11
03/20/2013,MIL,UTA @ SAS,W,240,98,38,79,48.1,8,18,44.4,14,17,82.4,9,38,47,26,7,6,17,15,8
03/18/2013,DAL,LAC @ SAC,L,240,113,42,75,56.0,8,21,38.1,21,29,72.4,5,26,31,26,7,2,15,15,-14
03/17/2013,BKN,LAC @ SAC,W,240,105,44,84,52.4,8,21,38.1,9,13,69.2,9,29,38,30,14,5,11,20,12
03/15/2013,PHX,CHA @ BOS,W,240,107,41,84,48.8,12,23,52.2,13,16,81.3,8,33,41,27,14,4,20,19,13
03/13/2013,LAL,CHA @ BOS,W,240,96,37,79,46.8,8,22,36.4,14,21,66.7,9,43,52,22,1,2,13,17,4
03/12/2013,MIA,MEM @ POR,L,240,81,33,78,42.3,5,22,22.7,10,14,71.4,10,33,43,19,11,1,24,25,-17
03/09/2013,BKN,UTA @ NYK,L,240,80,32,77,41.6,5,18,27.8,11,16,68.8,13,31,44,20,3,2,17,20,-13
03/08/2013,BOS,UTA @ NYK,L,265,102,40,88,45.5,9,27,33.3,13,17,76.5,10,31,41,32,7,3,15,17,-5
03/06/2013,PHI,UTA @ NYK,W,240,107,43,80,53.8,11,24,45.8,10,17,58.8,7,31,38,28,5,5,14,17,11
03/04/2013,DEN,TOR @ PHX,L,240,88,36,89,40.4,7,24,29.2,9,11,81.8,10,25,35,20,4,8,15,11,-16
03/03/2013,LAL,TOR @ PHX,L,240,98,41,82,50.0,8,22,36.4,8,15,53.3,3,33,36,34,13,8,15,19,-1
03/01/2013,PHX,CHA @ SAC,L,240,87,31,73,42.5,8,23,34.8,17,22,77.3,8,35,43,21,9,6,21,19,-5
02/27/2013,UTA,CHA @ SAC,W,240,102,38,78,48.7,5,17,29.4,21,26,80.8,8,30,38,23,8,5,11,20,11
02/25/2013,DET,DEN @ POR,W,240,114,40,79,50.6,14,33,42.4,20,24,83.3,8,29,37,31,10,4,14,16,11
02/23/2013,MIL,CLE @ MIA,W,240,103,39,91,42.9,14,28,50.0,11,14,78.6,10,31,41,27,10,4,11,16,1
02/22/2013,SAC,CLE @ MIA,W,240,122,49,92,53.3,12,27,44.4,12,19,63.2,10,35,45,33,7,9,6,25,14
02/20/2013,MIA,DET @ CHA,L,240,90,36,72,50.0,7,26,26.9,11,16,68.8,5,37,42,28,6,2,21,20,-13
02/13/2013,ORL,CHA @ IND,W,240,108,41,92,44.6,10,34,29.4,16,23,69.6,17,37,54,32,6,3,9,12,32
02/11/2013,DAL,CHA @ IND,W,240,105,40,77,51.9,9,26,34.6,16,23,69.6,8,40,48,26,7,2,18,20,4
02/08/2013,NOH,NOH @ TOR,L,240,100,35,74,47.3,13,24,54.2,17,23,73.9,5,28,33,30,8,6,17,15,-11
02/06/2013,MEM,SAS @ MIN,W,240,103,38,74,51.4,10,24,41.7,17,23,73.9,6,40,46,28,4,5,13,16,11
02/05/2013,IND,SAS @ MIN,L,240,103,36,81,44.4,8,21,38.1,23,28,82.1,5,34,39,26,5,3,18,33,-11
02/02/2013,CHI,LAC @ BOS,L,240,76,31,79,39.2,6,19,31.6,8,15,53.3,12,33,45,17,3,7,14,12,-17
