,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Brandon Ingram,20:01,7.0,12.0,58.3,1.0,2.0,50.0,4.0,5.0,80.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,19.0,0.0,10/14/2022,Atlanta Hawks,26.75
Herbert Jones,23:51,5.0,10.0,50.0,0.0,1.0,0.0,2.0,2.0,100.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,2.0,12.0,7.0,10/14/2022,Atlanta Hawks,19.75
Jonas Valanciunas,21:28,7.0,12.0,58.3,0.0,1.0,0.0,2.0,2.0,100.0,3.0,7.0,10.0,5.0,0.0,1.0,0.0,2.0,16.0,5.0,10/14/2022,Atlanta Hawks,38.0
CJ McCollum,25:01,3.0,12.0,25.0,2.0,5.0,40.0,1.0,2.0,50.0,0.0,2.0,2.0,7.0,1.0,0.0,0.0,1.0,9.0,13.0,10/14/2022,Atlanta Hawks,25.0
Trey Murphy III,22:19,4.0,8.0,50.0,1.0,2.0,50.0,1.0,1.0,100.0,1.0,4.0,5.0,0.0,2.0,0.0,1.0,5.0,10.0,-4.0,10/14/2022,Atlanta Hawks,20.25
Naji Marshall,22:56,6.0,9.0,66.7,1.0,2.0,50.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,1.0,2.0,13.0,9.0,10/14/2022,Atlanta Hawks,21.0
Devonte' Graham,15:46,1.0,4.0,25.0,1.0,4.0,25.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,9.0,10/14/2022,Atlanta Hawks,11.0
Larry Nance Jr.,18:51,4.0,9.0,44.4,0.0,2.0,0.0,2.0,2.0,100.0,3.0,7.0,10.0,3.0,1.0,0.0,3.0,1.0,10.0,3.0,10/14/2022,Atlanta Hawks,27.5
Dyson Daniels,20:10,3.0,6.0,50.0,1.0,2.0,50.0,3.0,4.0,75.0,0.0,3.0,3.0,2.0,0.0,2.0,1.0,1.0,10.0,-1.0,10/14/2022,Atlanta Hawks,20.75
Jose Alvarado,13:40,1.0,2.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,0.0,0.0,1.0,3.0,-6.0,10/14/2022,Atlanta Hawks,15.5
Zylan Cheatham,7:41,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,10/14/2022,Atlanta Hawks,7.25
Daeqwon Plowden,7:41,3.0,5.0,60.0,2.0,4.0,50.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,10.0,1.0,10/14/2022,Atlanta Hawks,12.5
Dereon Seabron,7:41,1.0,1.0,100.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,10/14/2022,Atlanta Hawks,5.25
Kelan Martin,7:41,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,10/14/2022,Atlanta Hawks,5.25
Javonte Smart,5:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,10/14/2022,Atlanta Hawks,2.75
