,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Brandon Ingram,10:49,4.0,5.0,80.0,1.0,2.0,50.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,10.0,0.0,10/23/2022,Utah Jazz,13.25
Zion Williamson,29:52,10.0,16.0,62.5,0.0,0.0,0.0,5.0,6.0,83.3,2.0,4.0,6.0,1.0,1.0,2.0,4.0,3.0,25.0,-7.0,10/23/2022,Utah Jazz,38.0
Jonas Valanciunas,24:27,2.0,11.0,18.2,0.0,1.0,0.0,2.0,2.0,100.0,8.0,1.0,9.0,3.0,1.0,0.0,1.0,3.0,6.0,-7.0,10/23/2022,Utah Jazz,23.25
Herbert Jones,35:27,3.0,9.0,33.3,0.0,3.0,0.0,3.0,5.0,60.0,1.0,3.0,4.0,1.0,0.0,1.0,3.0,6.0,9.0,-1.0,10/23/2022,Utah Jazz,16.0
CJ McCollum,40:42,12.0,25.0,48.0,2.0,8.0,25.0,2.0,2.0,100.0,0.0,4.0,4.0,12.0,1.0,0.0,2.0,2.0,28.0,9.0,10/23/2022,Utah Jazz,53.0
Larry Nance Jr.,28:33,5.0,10.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,6.0,0.0,0.0,0.0,0.0,10.0,6.0,10/23/2022,Utah Jazz,27.75
Trey Murphy III,39:43,6.0,11.0,54.5,3.0,4.0,75.0,1.0,1.0,100.0,1.0,8.0,9.0,1.0,0.0,0.0,2.0,4.0,16.0,14.0,10/23/2022,Utah Jazz,29.25
Naji Marshall,13:31,2.0,6.0,33.3,0.0,2.0,0.0,3.0,4.0,75.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,7.0,-7.0,10/23/2022,Utah Jazz,14.25
Jose Alvarado,24:10,3.0,6.0,50.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,3.0,3.0,4.0,1.0,1.0,3.0,1.0,7.0,-5.0,10/23/2022,Utah Jazz,19.75
Devonte' Graham,14:55,1.0,2.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,10/23/2022,Utah Jazz,11.25
Jaxson Hayes,2:51,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-8.0,10/23/2022,Utah Jazz,0.0
