,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Brandon Ingram,31:20,6.0,12.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,5.0,6.0,14.0,-17.0,11/10/2022,Portland Trail Blazers,21.75
Zion Williamson,31:40,9.0,14.0,64.3,1.0,1.0,100.0,10.0,15.0,66.7,1.0,5.0,6.0,3.0,1.0,0.0,3.0,4.0,29.0,-12.0,11/10/2022,Portland Trail Blazers,42.0
Jonas Valanciunas,19:38,2.0,8.0,25.0,1.0,1.0,100.0,2.0,2.0,100.0,2.0,9.0,11.0,1.0,0.0,0.0,0.0,3.0,7.0,-17.0,11/10/2022,Portland Trail Blazers,22.75
Herbert Jones,34:15,3.0,6.0,50.0,0.0,0.0,0.0,4.0,4.0,100.0,1.0,2.0,3.0,2.0,0.0,0.0,1.0,2.0,10.0,-16.0,11/10/2022,Portland Trail Blazers,16.25
CJ McCollum,37:56,6.0,17.0,35.3,1.0,7.0,14.3,0.0,0.0,0.0,1.0,6.0,7.0,7.0,2.0,2.0,5.0,2.0,13.0,-1.0,11/10/2022,Portland Trail Blazers,38.25
Trey Murphy III,30:56,5.0,11.0,45.5,3.0,8.0,37.5,3.0,3.0,100.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,0.0,16.0,-7.0,11/10/2022,Portland Trail Blazers,28.75
Jose Alvarado,16:55,1.0,5.0,20.0,1.0,4.0,25.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,2.0,3.0,2.0,11/10/2022,Portland Trail Blazers,7.75
Larry Nance Jr.,23:10,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,1.0,0.0,0.0,1.0,2.0,0.0,11.0,11/10/2022,Portland Trail Blazers,8.5
Naji Marshall,6:12,1.0,3.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,11/10/2022,Portland Trail Blazers,4.75
Devonte' Graham,7:58,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,11/10/2022,Portland Trail Blazers,1.5
