,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Brandon Ingram,36:14,8.0,17.0,47.1,3.0,7.0,42.9,7.0,10.0,70.0,0.0,5.0,5.0,5.0,0.0,2.0,4.0,2.0,26.0,8.0,11/04/2022,Golden State Warriors,43.25
Zion Williamson,27:55,7.0,11.0,63.6,0.0,0.0,0.0,2.0,4.0,50.0,0.0,3.0,3.0,1.0,1.0,0.0,2.0,2.0,16.0,9.0,11/04/2022,Golden State Warriors,22.25
Jonas Valanciunas,19:27,2.0,3.0,66.7,0.0,1.0,0.0,4.0,6.0,66.7,1.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,8.0,-13.0,11/04/2022,Golden State Warriors,15.0
Herbert Jones,29:23,1.0,5.0,20.0,0.0,2.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,2.0,3.0,0.0,2.0,4.0,4.0,-6.0,11/04/2022,Golden State Warriors,13.25
CJ McCollum,34:26,7.0,17.0,41.2,3.0,6.0,50.0,3.0,4.0,75.0,2.0,6.0,8.0,5.0,2.0,0.0,3.0,1.0,20.0,-5.0,11/04/2022,Golden State Warriors,41.5
Trey Murphy III,27:33,3.0,7.0,42.9,3.0,6.0,50.0,1.0,1.0,100.0,1.0,3.0,4.0,4.0,2.0,0.0,0.0,3.0,10.0,18.0,11/04/2022,Golden State Warriors,26.5
Naji Marshall,9:05,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11/04/2022,Golden State Warriors,0.0
Larry Nance Jr.,28:33,10.0,12.0,83.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,1.0,0.0,0.0,1.0,3.0,20.0,22.0,11/04/2022,Golden State Warriors,31.0
Jose Alvarado,18:00,3.0,6.0,50.0,3.0,4.0,75.0,1.0,2.0,50.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,10.0,15.0,11/04/2022,Golden State Warriors,18.75
Devonte' Graham,9:24,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,-4.0,11/04/2022,Golden State Warriors,7.25
