,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Brandon Ingram,38:15,7.0,23.0,30.4,2.0,4.0,50.0,0.0,0.0,0.0,1.0,4.0,5.0,7.0,0.0,2.0,1.0,4.0,16.0,-3.0,11/05/2022,Atlanta Hawks,37.25
Zion Williamson,37:16,11.0,20.0,55.0,0.0,1.0,0.0,7.0,10.0,70.0,2.0,6.0,8.0,4.0,0.0,0.0,7.0,2.0,29.0,-4.0,11/05/2022,Atlanta Hawks,41.5
Jonas Valanciunas,25:39,5.0,12.0,41.7,0.0,0.0,0.0,3.0,4.0,75.0,7.0,10.0,17.0,1.0,1.0,1.0,2.0,2.0,13.0,-9.0,11/05/2022,Atlanta Hawks,38.75
Herbert Jones,33:42,7.0,13.0,53.8,0.0,2.0,0.0,5.0,9.0,55.6,4.0,5.0,9.0,2.0,3.0,0.0,0.0,5.0,19.0,-6.0,11/05/2022,Atlanta Hawks,39.25
CJ McCollum,41:19,12.0,23.0,52.2,4.0,9.0,44.4,1.0,1.0,100.0,2.0,8.0,10.0,0.0,1.0,1.0,2.0,4.0,29.0,0.0,11/05/2022,Atlanta Hawks,46.5
Trey Murphy III,17:16,0.0,3.0,0.0,0.0,3.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,11/05/2022,Atlanta Hawks,4.5
Naji Marshall,12:28,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,11/05/2022,Atlanta Hawks,2.5
Larry Nance Jr.,27:17,3.0,4.0,75.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,3.0,4.0,2.0,3.0,1.0,0.0,1.0,8.0,6.0,11/05/2022,Atlanta Hawks,24.0
Jose Alvarado,15:39,2.0,5.0,40.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,5.0,5.0,11/05/2022,Atlanta Hawks,14.25
Devonte' Graham,11:01,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,-9.0,11/05/2022,Atlanta Hawks,1.0
Dyson Daniels,5:08,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.0,11/05/2022,Atlanta Hawks,3.25
