,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Grayson Allen,20:06,1.0,5.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,-4.0,10/29/2022,Atlanta Hawks,6.5
Giannis Antetokounmpo,32:37,11.0,22.0,50.0,1.0,1.0,100.0,11.0,19.0,57.9,5.0,12.0,17.0,4.0,0.0,1.0,2.0,4.0,34.0,-10.0,10/29/2022,Atlanta Hawks,62.75
Brook Lopez,34:00,8.0,12.0,66.7,5.0,8.0,62.5,0.0,0.0,0.0,1.0,5.0,6.0,0.0,1.0,2.0,1.0,2.0,21.0,16.0,10/29/2022,Atlanta Hawks,36.5
Jevon Carter,25:46,1.0,4.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,-8.0,10/29/2022,Atlanta Hawks,5.5
Jrue Holiday,36:40,13.0,22.0,59.1,3.0,7.0,42.9,5.0,7.0,71.4,0.0,2.0,2.0,12.0,4.0,1.0,3.0,3.0,34.0,12.0,10/29/2022,Atlanta Hawks,64.5
Bobby Portis,24:15,4.0,12.0,33.3,1.0,5.0,20.0,0.0,0.0,0.0,1.0,9.0,10.0,4.0,0.0,0.0,0.0,1.0,9.0,15.0,10/29/2022,Atlanta Hawks,28.0
Wesley Matthews,17:32,2.0,5.0,40.0,1.0,3.0,33.3,0.0,0.0,0.0,4.0,3.0,7.0,1.0,1.0,1.0,2.0,1.0,5.0,14.0,10/29/2022,Atlanta Hawks,18.75
Jordan Nwora,15:00,3.0,6.0,50.0,2.0,4.0,50.0,3.0,3.0,100.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,11.0,1.0,10/29/2022,Atlanta Hawks,15.25
Serge Ibaka,10:39,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,-6.0,10/29/2022,Atlanta Hawks,4.5
MarJon Beauchamp,6:48,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,10/29/2022,Atlanta Hawks,2.5
George Hill,16:37,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,9.0,10/29/2022,Atlanta Hawks,3.0
