,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Giannis Antetokounmpo,32:02,6.0,21.0,28.6,0.0,2.0,0.0,12.0,15.0,80.0,2.0,12.0,14.0,4.0,3.0,0.0,4.0,3.0,24.0,4.0,10/12/2022,Brooklyn Nets,51.5
Bobby Portis,26:14,3.0,8.0,37.5,1.0,4.0,25.0,1.0,2.0,50.0,0.0,4.0,4.0,2.0,1.0,0.0,1.0,3.0,8.0,-2.0,10/12/2022,Brooklyn Nets,18.0
Brook Lopez,25:41,2.0,6.0,33.3,1.0,4.0,25.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,4.0,5.0,-1.0,10/12/2022,Brooklyn Nets,12.75
Jrue Holiday,34:52,8.0,15.0,53.3,3.0,6.0,50.0,1.0,2.0,50.0,3.0,3.0,6.0,4.0,0.0,0.0,7.0,2.0,20.0,-6.0,10/12/2022,Brooklyn Nets,31.5
Jevon Carter,28:49,6.0,12.0,50.0,3.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,2.0,2.0,15.0,-9.0,10/12/2022,Brooklyn Nets,29.5
George Hill,27:42,3.0,6.0,50.0,2.0,5.0,40.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,2.0,0.0,2.0,2.0,8.0,-11.0,10/12/2022,Brooklyn Nets,17.0
Jordan Nwora,24:08,1.0,5.0,20.0,1.0,2.0,50.0,2.0,2.0,100.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,2.0,5.0,-22.0,10/12/2022,Brooklyn Nets,12.5
Sandro Mamukelashvili,4:31,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,10/12/2022,Brooklyn Nets,0.0
Serge Ibaka,15:02,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,-17.0,10/12/2022,Brooklyn Nets,8.5
A.J. Green,5:48,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,10/12/2022,Brooklyn Nets,4.0
MarJon Beauchamp,12:37,2.0,3.0,66.7,2.0,3.0,66.7,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,10/12/2022,Brooklyn Nets,10.75
Marques Bolden,1:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,10/12/2022,Brooklyn Nets,1.5
Lindell Wigginton,1:17,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,10/12/2022,Brooklyn Nets,3.25
