,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Grayson Allen,24:59,2.0,6.0,33.3,1.0,4.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,3.0,5.0,18.0,11/02/2022,Detroit Pistons,14.75
Giannis Antetokounmpo,29:31,11.0,24.0,45.8,0.0,4.0,0.0,10.0,12.0,83.3,5.0,7.0,12.0,4.0,5.0,2.0,1.0,1.0,32.0,12.0,11/02/2022,Detroit Pistons,66.5
Brook Lopez,27:02,5.0,8.0,62.5,0.0,2.0,0.0,1.0,1.0,100.0,2.0,5.0,7.0,2.0,1.0,1.0,3.0,1.0,11.0,29.0,11/02/2022,Detroit Pistons,25.25
Jevon Carter,18:27,1.0,5.0,20.0,0.0,2.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,3.0,4.0,1.0,0.0,2.0,4.0,5.0,11/02/2022,Detroit Pistons,19.75
Jrue Holiday,29:58,11.0,16.0,68.8,4.0,7.0,57.1,0.0,0.0,0.0,2.0,5.0,7.0,3.0,0.0,0.0,2.0,1.0,26.0,25.0,11/02/2022,Detroit Pistons,40.25
Bobby Portis,24:02,5.0,9.0,55.6,0.0,3.0,0.0,0.0,0.0,0.0,3.0,6.0,9.0,3.0,0.0,0.0,2.0,2.0,10.0,6.0,11/02/2022,Detroit Pistons,24.75
Jordan Nwora,25:31,4.0,9.0,44.4,2.0,5.0,40.0,2.0,2.0,100.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,1.0,12.0,8.0,11/02/2022,Detroit Pistons,21.5
George Hill,18:21,2.0,6.0,33.3,1.0,3.0,33.3,2.0,3.0,66.7,0.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0,7.0,6.0,11/02/2022,Detroit Pistons,17.0
Wesley Matthews,14:48,1.0,4.0,25.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,6.0,11/02/2022,Detroit Pistons,6.5
MarJon Beauchamp,16:06,0.0,3.0,0.0,0.0,3.0,0.0,3.0,4.0,75.0,1.0,3.0,4.0,1.0,2.0,0.0,2.0,2.0,3.0,12.0,11/02/2022,Detroit Pistons,12.5
Serge Ibaka,5:37,1.0,2.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,-1.0,11/02/2022,Detroit Pistons,8.0
Thanasis Antetokounmpo,5:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,11/02/2022,Detroit Pistons,1.25
