,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Jordan Nwora,27:55,7.0,15.0,46.7,2.0,6.0,33.3,5.0,7.0,71.4,3.0,5.0,8.0,2.0,1.0,0.0,4.0,4.0,21.0,2.0,10/01/2022,Memphis Grizzlies,35.0
Bobby Portis,20:27,3.0,7.0,42.9,0.0,0.0,0.0,1.0,2.0,50.0,1.0,5.0,6.0,1.0,1.0,0.0,1.0,1.0,7.0,2.0,10/01/2022,Memphis Grizzlies,17.5
Brook Lopez,15:13,2.0,4.0,50.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,8.0,10/01/2022,Memphis Grizzlies,6.25
Grayson Allen,18:17,6.0,14.0,42.9,3.0,6.0,50.0,0.0,0.0,0.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,15.0,-2.0,10/01/2022,Memphis Grizzlies,26.25
Jrue Holiday,15:12,2.0,6.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,2.0,0.0,5.0,3.0,10/01/2022,Memphis Grizzlies,14.75
MarJon Beauchamp,26:53,1.0,5.0,20.0,0.0,3.0,0.0,2.0,2.0,100.0,1.0,5.0,6.0,1.0,2.0,1.0,4.0,4.0,4.0,-18.0,10/01/2022,Memphis Grizzlies,17.0
Serge Ibaka,14:46,2.0,5.0,40.0,1.0,1.0,100.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,1.0,2.0,1.0,3.0,5.0,-1.0,10/01/2022,Memphis Grizzlies,17.25
Sandro Mamukelashvili,21:25,6.0,11.0,54.5,1.0,5.0,20.0,2.0,2.0,100.0,1.0,3.0,4.0,3.0,0.0,0.0,3.0,0.0,15.0,-11.0,10/01/2022,Memphis Grizzlies,23.5
George Hill,13:40,1.0,1.0,100.0,1.0,1.0,100.0,2.0,2.0,100.0,1.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,5.0,10.0,10/01/2022,Memphis Grizzlies,11.75
Jevon Carter,18:51,1.0,5.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,1.0,3.0,2.0,12.0,10/01/2022,Memphis Grizzlies,11.25
A.J. Green,12:08,1.0,5.0,20.0,1.0,5.0,20.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,-2.0,10/01/2022,Memphis Grizzlies,6.25
Lindell Wigginton,13:23,3.0,5.0,60.0,1.0,2.0,50.0,1.0,2.0,50.0,3.0,0.0,3.0,3.0,2.0,0.0,3.0,2.0,8.0,-13.0,10/01/2022,Memphis Grizzlies,19.25
Thanasis Antetokounmpo,12:34,1.0,1.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,-16.0,10/01/2022,Memphis Grizzlies,1.5
Luca Vildoza,4:30,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,10/01/2022,Memphis Grizzlies,6.25
Marques Bolden,4:47,1.0,2.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,-1.0,10/01/2022,Memphis Grizzlies,4.75
