,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
MarJon Beauchamp,34:23,4.0,13.0,30.8,0.0,6.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,1.0,0.0,0.0,2.0,8.0,-24.0,11/11/2022,San Antonio Spurs,18.0
Bobby Portis,31:00,6.0,15.0,40.0,1.0,4.0,25.0,3.0,3.0,100.0,5.0,7.0,12.0,2.0,1.0,0.0,2.0,0.0,16.0,-7.0,11/11/2022,San Antonio Spurs,35.5
Brook Lopez,29:33,6.0,14.0,42.9,3.0,7.0,42.9,4.0,5.0,80.0,1.0,2.0,3.0,2.0,1.0,2.0,5.0,4.0,19.0,-17.0,11/11/2022,San Antonio Spurs,30.75
Jordan Nwora,29:03,3.0,13.0,23.1,1.0,4.0,25.0,1.0,1.0,100.0,3.0,4.0,7.0,5.0,0.0,0.0,0.0,0.0,8.0,-28.0,11/11/2022,San Antonio Spurs,24.75
Jevon Carter,32:57,7.0,15.0,46.7,5.0,7.0,71.4,2.0,3.0,66.7,1.0,1.0,2.0,6.0,1.0,0.0,4.0,3.0,21.0,-5.0,11/11/2022,San Antonio Spurs,35.0
George Hill,27:39,1.0,9.0,11.1,0.0,5.0,0.0,3.0,4.0,75.0,2.0,0.0,2.0,4.0,0.0,1.0,1.0,1.0,5.0,-1.0,11/11/2022,San Antonio Spurs,15.0
Wesley Matthews,22:29,0.0,5.0,0.0,0.0,5.0,0.0,2.0,2.0,100.0,0.0,2.0,2.0,1.0,3.0,2.0,0.0,1.0,2.0,4.0,11/11/2022,San Antonio Spurs,16.0
Serge Ibaka,18:42,4.0,9.0,44.4,1.0,3.0,33.3,2.0,5.0,40.0,5.0,4.0,9.0,0.0,0.0,0.0,0.0,2.0,11.0,-3.0,11/11/2022,San Antonio Spurs,22.75
Sandro Mamukelashvili,8:28,1.0,4.0,25.0,1.0,2.0,50.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,-2.0,11/11/2022,San Antonio Spurs,8.5
Thanasis Antetokounmpo,5:46,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,-7.0,11/11/2022,San Antonio Spurs,3.25
