,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Michael Porter Jr.,28:36,4.0,10.0,40.0,3.0,6.0,50.0,0.0,0.0,0.0,1.0,5.0,6.0,2.0,0.0,0.0,1.0,1.0,11.0,7.0,11/03/2022,Oklahoma City Thunder,22.5
Aaron Gordon,35:32,10.0,13.0,76.9,3.0,4.0,75.0,4.0,5.0,80.0,2.0,3.0,5.0,3.0,1.0,0.0,0.0,0.0,27.0,-1.0,11/03/2022,Oklahoma City Thunder,41.25
Nikola Jokic,35:38,6.0,9.0,66.7,0.0,0.0,0.0,3.0,3.0,100.0,0.0,13.0,13.0,14.0,1.0,0.0,10.0,3.0,15.0,15.0,11/03/2022,Oklahoma City Thunder,49.25
Kentavious Caldwell-Pope,35:06,4.0,9.0,44.4,3.0,6.0,50.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,11.0,14.0,11/03/2022,Oklahoma City Thunder,19.75
Jamal Murray,32:57,8.0,19.0,42.1,4.0,6.0,66.7,4.0,4.0,100.0,1.0,4.0,5.0,2.0,0.0,0.0,2.0,0.0,24.0,2.0,11/03/2022,Oklahoma City Thunder,34.25
Bruce Brown,31:51,6.0,11.0,54.5,3.0,6.0,50.0,0.0,0.0,0.0,1.0,4.0,5.0,9.0,1.0,1.0,0.0,4.0,15.0,8.0,11/03/2022,Oklahoma City Thunder,40.25
Christian Braun,7:16,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,11/03/2022,Oklahoma City Thunder,5.0
Jeff Green,19:21,3.0,5.0,60.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,4.0,4.0,0.0,2.0,0.0,3.0,2.0,7.0,6.0,11/03/2022,Oklahoma City Thunder,14.5
Zeke Nnaji,5:29,1.0,3.0,33.3,0.0,0.0,0.0,2.0,2.0,100.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,11/03/2022,Oklahoma City Thunder,10.25
Davon Reed,8:14,2.0,4.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,3.0,11/03/2022,Oklahoma City Thunder,5.75
