,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Michael Porter Jr.,27:50,5.0,15.0,33.3,3.0,10.0,30.0,4.0,5.0,80.0,3.0,6.0,9.0,1.0,1.0,0.0,0.0,4.0,17.0,10.0,10/30/2022,Los Angeles Lakers,33.25
Aaron Gordon,30:41,7.0,11.0,63.6,3.0,4.0,75.0,1.0,2.0,50.0,1.0,5.0,6.0,0.0,0.0,2.0,1.0,3.0,18.0,17.0,10/30/2022,Los Angeles Lakers,30.5
Nikola Jokic,35:52,8.0,16.0,50.0,1.0,5.0,20.0,6.0,7.0,85.7,4.0,10.0,14.0,6.0,0.0,2.0,2.0,0.0,23.0,0.0,10/30/2022,Los Angeles Lakers,53.0
Kentavious Caldwell-Pope,33:29,3.0,8.0,37.5,3.0,4.0,75.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,1.0,2.0,1.0,1.0,9.0,5.0,10/30/2022,Los Angeles Lakers,29.75
Jamal Murray,31:31,9.0,21.0,42.9,3.0,7.0,42.9,0.0,0.0,0.0,0.0,4.0,4.0,5.0,0.0,0.0,1.0,1.0,21.0,13.0,10/30/2022,Los Angeles Lakers,34.5
Christian Braun,12:57,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,-20.0,10/30/2022,Los Angeles Lakers,3.0
Ish Smith,8:11,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,-4.0,10/30/2022,Los Angeles Lakers,1.5
Jeff Green,16:55,2.0,7.0,28.6,0.0,2.0,0.0,1.0,2.0,50.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,5.0,-26.0,10/30/2022,Los Angeles Lakers,9.0
Bruce Brown,27:51,4.0,10.0,40.0,2.0,5.0,40.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,3.0,0.0,10.0,-28.0,10/30/2022,Los Angeles Lakers,18.0
DeAndre Jordan,12:08,2.0,2.0,100.0,0.0,0.0,0.0,1.0,2.0,50.0,2.0,4.0,6.0,0.0,1.0,2.0,0.0,2.0,5.0,-11.0,10/30/2022,Los Angeles Lakers,18.5
Davon Reed,2:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,10/30/2022,Los Angeles Lakers,0.0
