,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Michael Porter Jr.,24:11,11.0,16.0,68.8,6.0,9.0,66.7,3.0,3.0,100.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0,31.0,23.0,11/13/2022,Chicago Bulls,42.25
Aaron Gordon,25:59,4.0,6.0,66.7,1.0,1.0,100.0,4.0,6.0,66.7,0.0,5.0,5.0,2.0,0.0,0.0,1.0,2.0,13.0,24.0,11/13/2022,Chicago Bulls,22.25
Nikola Jokic,27:36,4.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,14.0,3.0,0.0,2.0,0.0,8.0,29.0,11/13/2022,Chicago Bulls,41.5
Jamal Murray,32:10,9.0,18.0,50.0,2.0,6.0,33.3,3.0,3.0,100.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,23.0,10.0,11/13/2022,Chicago Bulls,32.5
Kentavious Caldwell-Pope,24:53,3.0,8.0,37.5,0.0,2.0,0.0,4.0,5.0,80.0,0.0,3.0,3.0,2.0,2.0,0.0,1.0,1.0,10.0,25.0,11/13/2022,Chicago Bulls,20.25
Bruce Brown,31:30,5.0,9.0,55.6,1.0,4.0,25.0,1.0,1.0,100.0,1.0,10.0,11.0,6.0,0.0,1.0,6.0,2.0,12.0,12.0,11/13/2022,Chicago Bulls,34.25
Christian Braun,26:13,3.0,6.0,50.0,1.0,2.0,50.0,2.0,2.0,100.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,9.0,4.0,11/13/2022,Chicago Bulls,17.5
Jeff Green,19:16,3.0,5.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,6.0,2.0,11/13/2022,Chicago Bulls,12.5
DeAndre Jordan,16:59,2.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,1.0,2.0,1.0,4.0,-5.0,11/13/2022,Chicago Bulls,11.75
Davon Reed,5:03,1.0,3.0,33.3,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-5.0,11/13/2022,Chicago Bulls,3.5
Zeke Nnaji,3:25,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,-1.0,11/13/2022,Chicago Bulls,5.25
Vlatko Cancar,2:45,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-3.0,11/13/2022,Chicago Bulls,3.5
