,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Michael Porter Jr.,25:31,7.0,14.0,50.0,4.0,8.0,50.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,1.0,5.0,18.0,-3.0,10/24/2022,Portland Trail Blazers,27.5
Aaron Gordon,27:37,12.0,16.0,75.0,0.0,2.0,0.0,2.0,2.0,100.0,2.0,4.0,6.0,1.0,0.0,0.0,1.0,4.0,26.0,-16.0,10/24/2022,Portland Trail Blazers,34.5
Nikola Jokic,26:58,3.0,4.0,75.0,0.0,0.0,0.0,3.0,3.0,100.0,1.0,8.0,9.0,9.0,0.0,0.0,1.0,5.0,9.0,-10.0,10/24/2022,Portland Trail Blazers,33.25
Kentavious Caldwell-Pope,30:25,2.0,6.0,33.3,1.0,3.0,33.3,1.0,1.0,100.0,1.0,1.0,2.0,5.0,1.0,0.0,1.0,2.0,6.0,-15.0,10/24/2022,Portland Trail Blazers,18.0
Jamal Murray,26:37,3.0,12.0,25.0,2.0,4.0,50.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,8.0,-15.0,10/24/2022,Portland Trail Blazers,13.0
Bruce Brown,24:25,3.0,6.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,6.0,-16.0,10/24/2022,Portland Trail Blazers,21.75
Christian Braun,12:39,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,-6.0,10/24/2022,Portland Trail Blazers,3.75
Jeff Green,19:44,3.0,8.0,37.5,0.0,1.0,0.0,1.0,2.0,50.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,7.0,-15.0,10/24/2022,Portland Trail Blazers,13.0
DeAndre Jordan,10:00,2.0,3.0,66.7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0,-3.0,10/24/2022,Portland Trail Blazers,8.0
Bones Hyland,18:09,5.0,10.0,50.0,4.0,7.0,57.1,1.0,2.0,50.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,15.0,-18.0,10/24/2022,Portland Trail Blazers,22.25
Davon Reed,7:34,1.0,4.0,25.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,-3.0,10/24/2022,Portland Trail Blazers,3.0
Zeke Nnaji,4:07,2.0,3.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,-3.0,10/24/2022,Portland Trail Blazers,6.0
Ish Smith,3:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-3.0,10/24/2022,Portland Trail Blazers,1.0
Peyton Watson,2:40,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,10/24/2022,Portland Trail Blazers,6.5
