,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Michael Porter Jr.,30:20,9.0,16.0,56.3,4.0,8.0,50.0,2.0,2.0,100.0,0.0,6.0,6.0,2.0,1.0,0.0,0.0,2.0,24.0,3.0,11/07/2022,San Antonio Spurs,38.5
Aaron Gordon,29:42,3.0,5.0,60.0,0.0,1.0,0.0,3.0,5.0,60.0,2.0,3.0,5.0,5.0,4.0,1.0,0.0,1.0,9.0,10.0,11/07/2022,San Antonio Spurs,32.75
Nikola Jokic,33:57,11.0,20.0,55.0,0.0,1.0,0.0,4.0,5.0,80.0,1.0,7.0,8.0,10.0,2.0,3.0,4.0,2.0,26.0,15.0,11/07/2022,San Antonio Spurs,59.0
Kentavious Caldwell-Pope,31:36,5.0,8.0,62.5,1.0,3.0,33.3,0.0,0.0,0.0,0.0,4.0,4.0,3.0,3.0,0.0,2.0,1.0,11.0,17.0,11/07/2022,San Antonio Spurs,26.0
Jamal Murray,31:38,9.0,17.0,52.9,0.0,3.0,0.0,1.0,3.0,33.3,1.0,4.0,5.0,6.0,1.0,0.0,4.0,1.0,19.0,10.0,11/07/2022,San Antonio Spurs,34.25
Bones Hyland,23:24,5.0,10.0,50.0,3.0,5.0,60.0,1.0,2.0,50.0,0.0,2.0,2.0,1.0,2.0,0.0,5.0,3.0,14.0,-9.0,11/07/2022,San Antonio Spurs,21.0
Bruce Brown,24:43,1.0,5.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,2.0,-6.0,11/07/2022,San Antonio Spurs,12.0
Jeff Green,18:07,3.0,5.0,60.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,6.0,-4.0,11/07/2022,San Antonio Spurs,11.5
DeAndre Jordan,14:03,1.0,2.0,50.0,0.0,0.0,0.0,2.0,2.0,100.0,3.0,5.0,8.0,1.0,0.0,0.0,2.0,1.0,4.0,-9.0,11/07/2022,San Antonio Spurs,14.5
Christian Braun,2:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,11/07/2022,San Antonio Spurs,1.0
