,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/17/2013,MIN,NOH @ DAL,L,240,95,33,79,41.8,7,18,38.9,22,22,100,4,36,40,20,5,2,18,22,-13
04/15/2013,GSW,NOH @ DAL,L,240,106,45,98,45.9,8,24,33.3,8,13,61.5,10,29,39,30,13,1,15,18,-10
04/14/2013,LAL,HOU @ PHX,L,240,86,33,89,37.1,6,18,33.3,14,19,73.7,10,36,46,25,11,8,9,23,-5
04/12/2013,SAC,CHI @ TOR,W,240,108,42,77,54.5,6,17,35.3,18,21,85.7,4,37,41,28,7,12,18,14,7
04/10/2013,DEN,CHI @ TOR,L,240,86,35,87,40.2,4,21,19.0,12,17,70.6,12,31,43,24,10,6,15,17,-10
04/06/2013,ATL,MIN @ GSW,W,240,99,36,80,45.0,3,15,20.0,24,29,82.8,9,40,49,24,5,12,15,21,2
04/04/2013,OKC,TOR @ MIN,L,240,88,33,83,39.8,8,21,38.1,14,17,82.4,11,33,44,21,7,5,10,10,-12
04/03/2013,ORL,TOR @ MIN,W,240,98,40,90,44.4,10,29,34.5,8,13,61.5,12,41,53,26,7,4,16,8,14
04/01/2013,MEM,CLE @ ATL,L,240,90,36,75,48.0,8,23,34.8,10,11,90.9,7,33,40,21,8,8,16,23,-2
03/31/2013,MIA,CLE @ ATL,L,240,86,35,79,44.3,7,24,29.2,9,16,56.3,13,36,49,26,7,2,17,13,-2
03/29/2013,LAC,CLE @ ATL,W,240,104,39,74,52.7,6,15,40.0,20,21,95.2,6,26,32,29,3,5,9,20,2
03/27/2013,DEN,WAS @ ORL,W,240,100,35,76,46.1,10,15,66.7,20,27,74.1,11,27,38,20,7,8,18,17,1
03/24/2013,HOU,MIN @ DET,L,240,95,33,78,42.3,10,22,45.5,19,21,90.5,7,31,38,19,9,9,18,17,-1
03/22/2013,UTA,UTA @ SAS,W,265,104,39,84,46.4,8,20,40.0,18,24,75.0,8,38,46,23,8,10,18,17,7
03/20/2013,GSW,UTA @ SAS,W,240,104,41,85,48.2,8,26,30.8,14,15,93.3,8,30,38,27,9,7,12,13,11
03/16/2013,CLE,CHA @ BOS,W,240,119,45,78,57.7,6,17,35.3,23,29,79.3,11,32,43,32,7,7,18,21,6
03/14/2013,DAL,CHA @ BOS,W,240,92,37,84,44.0,5,13,38.5,13,17,76.5,11,38,49,31,7,4,16,10,1
03/12/2013,MIN,MEM @ POR,L,240,83,29,82,35.4,9,29,31.0,16,18,88.9,8,31,39,19,9,4,17,21,-24
03/11/2013,OKC,MEM @ POR,W,240,105,43,82,52.4,8,21,38.1,11,14,78.6,9,26,35,25,7,1,12,20,12
03/08/2013,POR,UTA @ NYK,L,240,106,44,84,52.4,6,19,31.6,12,15,80.0,7,22,29,22,5,3,12,17,-30
03/06/2013,CHI,TOR @ PHX,W,240,101,40,74,54.1,8,14,57.1,13,18,72.2,5,42,47,22,7,7,13,9,18
03/03/2013,DET,TOR @ PHX,W,240,114,45,89,50.6,9,20,45.0,15,20,75.0,8,41,49,35,12,9,11,18,39
03/01/2013,SAC,CHA @ SAC,W,240,130,51,84,60.7,9,20,45.0,19,23,82.6,9,34,43,41,12,6,19,15,28
02/27/2013,PHX,DEN @ POR,L,265,101,35,81,43.2,6,17,35.3,25,35,71.4,10,34,44,24,9,2,17,21,-4
02/24/2013,PHX,DEN @ POR,W,240,97,32,72,44.4,5,17,29.4,28,35,80.0,4,32,36,22,10,5,17,26,10
02/22/2013,GSW,CLE @ MIA,L,265,101,37,95,38.9,4,22,18.2,23,32,71.9,10,40,50,17,7,7,9,22,-6
02/21/2013,LAC,CLE @ MIA,W,240,116,43,73,58.9,8,17,47.1,22,28,78.6,8,26,34,30,7,6,18,20,26
02/19/2013,SAC,DET @ CHA,W,240,108,35,75,46.7,10,30,33.3,28,35,80.0,7,39,46,25,9,8,17,21,6
02/13/2013,CLE,CHA @ IND,W,240,96,38,84,45.2,5,19,26.3,15,18,83.3,11,33,44,25,7,10,13,15,1
02/11/2013,CHI,CHA @ IND,W,240,103,39,75,52.0,8,16,50.0,17,20,85.0,2,24,26,21,10,1,8,18,14
02/10/2013,BKN,NOH @ TOR,W,240,111,43,73,58.9,12,19,63.2,13,20,65.0,6,22,28,22,10,3,7,14,25
02/08/2013,DET,NOH @ TOR,L,240,109,37,81,45.7,10,24,41.7,25,30,83.3,9,24,33,20,8,9,8,16,-10
02/06/2013,MIN,SAS @ MIN,W,240,104,37,81,45.7,10,25,40.0,20,21,95.2,7,34,41,24,13,5,13,22,10
02/02/2013,WAS,LAC @ BOS,W,240,96,38,78,48.7,5,20,25.0,15,16,93.8,3,42,45,25,5,4,16,17,10
01/30/2013,CHA,TOR @ ATL,W,240,102,38,69,55.1,9,16,56.3,17,21,81.0,6,29,35,28,16,5,23,20,24
01/26/2013,PHX,OKC @ LAL,W,240,108,41,83,49.4,7,24,29.2,19,23,82.6,7,31,38,20,7,1,9,16,9
01/25/2013,DAL,OKC @ LAL,W,240,113,43,89,48.3,9,23,39.1,18,24,75.0,8,38,46,29,11,1,15,17,6
01/23/2013,NOH,LAC @ PHX,W,240,106,43,80,53.8,8,25,32.0,12,23,52.2,6,33,39,29,9,3,9,20,4
01/21/2013,PHI,LAC @ PHX,W,240,90,34,81,42.0,3,18,16.7,19,26,73.1,9,38,47,22,8,3,14,12,5
01/19/2013,ATL,HOU @ CHA,W,240,98,41,86,47.7,8,24,33.3,8,11,72.7,5,34,39,21,8,4,9,15,5
01/18/2013,GSW,HOU @ CHA,W,240,95,36,80,45.0,5,22,22.7,18,20,90.0,7,39,46,19,2,4,11,12,7
01/16/2013,MEM,LAC @ MIN,W,240,103,44,76,57.9,9,18,50.0,6,10,60.0,4,29,33,33,7,9,13,22,21
01/13/2013,MIN,MIA @ UTA,W,240,106,45,80,56.3,8,21,38.1,8,11,72.7,7,36,43,31,9,13,18,19,18
01/11/2013,MEM,MIA @ UTA,L,265,98,35,76,46.1,10,25,40.0,18,22,81.8,7,28,35,25,9,4,18,21,-3
01/09/2013,LAL,CHA @ TOR,W,240,108,41,84,48.8,12,25,48.0,14,16,87.5,8,40,48,25,9,7,19,14,3
01/07/2013,NOH,CHA @ TOR,L,240,88,33,73,45.2,6,21,28.6,16,20,80.0,9,23,32,20,7,6,19,15,-7
01/05/2013,PHI,OKC @ WAS,W,240,109,41,85,48.2,8,25,32.0,19,23,82.6,8,42,50,24,11,5,15,17,23
01/03/2013,NYK,BKN @ WAS,L,240,83,28,77,36.4,9,34,26.5,18,21,85.7,7,28,35,14,8,5,14,11,-17
01/02/2013,MIL,BKN @ WAS,W,240,117,46,89,51.7,9,17,52.9,16,23,69.6,8,32,40,32,8,3,8,23,7
12/31/2012,BKN,MEM @ IND,W,240,104,43,73,58.9,6,14,42.9,12,16,75.0,4,32,36,25,9,6,13,16,31
12/30/2012,DAL,MEM @ IND,W,240,111,41,81,50.6,8,19,42.1,21,24,87.5,6,38,44,21,6,5,12,9,25
12/28/2012,HOU,ATL @ CLE,W,240,122,44,77,57.1,12,23,52.2,22,24,91.7,4,30,34,21,14,5,20,21,6
12/26/2012,TOR,ATL @ CLE,W,240,100,34,71,47.9,8,19,42.1,24,29,82.8,10,34,44,25,11,5,17,16,20
12/23/2012,DAL,OKC @ MIA,W,240,129,47,84,56.0,20,30,66.7,15,19,78.9,8,33,41,33,17,5,17,22,38
12/21/2012,NOH,OKC @ MIA,W,240,99,39,76,51.3,4,18,22.2,17,23,73.9,2,34,36,29,7,5,12,12,5
12/18/2012,DEN,WAS @ DET,L,240,106,38,95,40.0,14,36,38.9,16,18,88.9,9,36,45,28,12,9,15,25,-6
12/17/2012,OKC,SAS @ OKC,L,240,93,36,79,45.6,6,20,30.0,15,21,71.4,9,28,37,23,9,4,17,19,-14
12/15/2012,BOS,SAS @ OKC,W,240,103,38,81,46.9,12,25,48.0,15,20,75.0,11,27,38,28,9,4,13,12,15
