,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
12/23/2020,MEM,ATL @ CHI,W,240,131,48,95,50.5,10,25,40.0,25,29,86.2,8,40,48,28,8,8,11,18,12
05/13/2021,NYK,NOP @ GSW,L,240,98,38,91,41.8,6,21,28.6,16,19,84.2,9,38,47,22,4,6,11,16,-4
05/12/2021,BKN,NOP @ GSW,L,240,116,43,101,42.6,8,31,25.8,22,27,81.5,16,30,46,21,7,2,8,19,-12
05/10/2021,MIL,NYK @ LAL,W,240,146,56,94,59.6,17,29,58.6,17,21,81.0,9,37,46,27,6,5,13,16,21
05/08/2021,POR,NYK @ LAL,L,240,102,37,93,39.8,8,30,26.7,20,23,87.0,7,33,40,17,6,5,7,24,-22
05/07/2021,SAC,OKC @ GSW,W,240,113,46,89,51.7,4,22,18.2,17,19,89.5,7,37,44,20,8,7,13,12,9
05/05/2021,UTA,SAC @ IND,L,240,94,37,92,40.2,7,23,30.4,13,20,65.0,9,26,35,22,7,5,7,13,-32
05/03/2021,UTA,SAC @ IND,L,240,99,42,90,46.7,5,18,27.8,10,10,100,8,29,37,25,10,4,13,13,-11
05/02/2021,PHI,SAC @ IND,L,265,111,43,96,44.8,12,31,38.7,13,17,76.5,10,38,48,20,9,5,14,25,-2
04/30/2021,BOS,WAS @ DAL,L,265,140,49,92,53.3,11,24,45.8,31,38,81.6,8,35,43,29,6,1,11,27,-3
04/28/2021,MIA,CHI @ NYK,L,240,111,41,88,46.6,10,32,31.3,19,24,79.2,7,33,40,26,6,3,9,20,-5
04/26/2021,WAS,CHI @ NYK,W,265,146,55,103,53.4,6,17,35.3,30,35,85.7,13,31,44,27,6,1,6,21,3
04/24/2021,NOP,UTA @ MIN,W,240,110,37,85,43.5,9,31,29.0,27,32,84.4,9,37,46,22,9,8,17,23,2
04/22/2021,DET,UTA @ MIN,W,240,106,37,80,46.3,11,24,45.8,21,27,77.8,11,32,43,28,12,7,10,19,15
04/21/2021,MIA,CHA @ CHI,L,240,87,31,77,40.3,10,35,28.6,15,20,75.0,7,31,38,21,1,7,11,15,-20
04/19/2021,IND,GSW @ PHI,W,240,109,36,84,42.9,8,28,28.6,29,35,82.9,9,48,57,27,4,4,12,23,15
04/17/2021,PHX,GSW @ PHI,W,240,111,45,89,50.6,12,29,41.4,9,12,75.0,5,41,46,23,10,9,13,17,26
04/16/2021,POR,GSW @ PHI,L,240,106,45,95,47.4,7,23,30.4,9,10,90.0,14,35,49,30,7,9,14,14,-1
04/14/2021,TOR,CHA @ BKN,L,240,112,38,89,42.7,17,39,43.6,19,27,70.4,12,29,41,26,6,7,13,19,-5
04/12/2021,ORL,ATL @ TOR,W,240,120,48,93,51.6,10,25,40.0,14,18,77.8,12,35,47,30,6,5,9,26,23
04/11/2021,DAL,ATL @ TOR,W,240,119,45,83,54.2,8,21,38.1,21,27,77.8,10,31,41,20,10,7,15,20,2
04/09/2021,DEN,TOR @ CLE,L,240,119,43,93,46.2,9,27,33.3,24,28,85.7,11,27,38,33,10,2,9,21,-2
04/07/2021,DEN,TOR @ CLE,L,240,96,38,91,41.8,6,24,25.0,14,21,66.7,11,31,42,23,11,4,15,19,-10
04/05/2021,CLE,CHA @ OKC,L,240,101,35,83,42.2,5,26,19.2,26,32,81.3,8,30,38,22,4,3,10,22,-24
04/03/2021,IND,DAL @ WAS,L,265,133,48,99,48.5,10,29,34.5,27,32,84.4,18,28,46,22,6,6,18,21,-6
04/01/2021,ATL,DAL @ WAS,L,290,129,49,110,44.5,13,40,32.5,18,24,75.0,11,35,46,25,8,6,6,22,-5
03/31/2021,SAC,CHI @ PHX,W,240,120,43,92,46.7,10,26,38.5,24,34,70.6,14,40,54,24,9,2,11,17,14
03/29/2021,SAC,CHI @ PHX,L,240,115,47,93,50.5,10,27,37.0,11,14,78.6,12,29,41,24,5,4,11,18,-17
03/27/2021,CHI,ATL @ DEN,W,240,120,46,85,54.1,10,25,40.0,18,28,64.3,4,37,41,29,9,7,11,15,16
03/25/2021,LAC,PHI @ LAL,L,240,85,33,82,40.2,8,23,34.8,11,13,84.6,2,37,39,16,4,6,7,14,-13
03/24/2021,LAC,PHI @ LAL,L,240,101,39,85,45.9,7,22,31.8,16,19,84.2,6,34,40,22,6,6,16,24,-33
03/22/2021,CHA,PHI @ LAL,L,240,97,36,78,46.2,11,32,34.4,14,17,82.4,5,33,38,17,5,9,14,22,-3
03/20/2021,MIL,SAC @ CLE,L,240,113,46,96,47.9,12,33,36.4,9,10,90.0,5,36,41,29,6,4,9,11,-7
03/19/2021,CLE,SAC @ BOS,W,240,116,41,88,46.6,7,18,38.9,27,33,81.8,17,34,51,19,5,4,13,25,6
03/17/2021,CHI,SAC @ BOS,W,240,106,38,89,42.7,8,31,25.8,22,30,73.3,13,33,46,19,5,6,9,8,7
03/15/2021,DET,NYK @ PHI,W,240,109,47,83,56.6,12,25,48.0,3,5,60.0,10,35,45,29,3,9,22,23,10
03/14/2021,PHI,NYK @ PHI,L,240,99,36,85,42.4,4,21,19.0,23,31,74.2,10,22,32,20,8,10,9,13,-35
