,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/17/2002,UTA,LAC @ GSW,W,240,86,31,70,44.3,6,12,50.0,18,25,72.0,6,35,41,18,7,11,16,24,2
04/16/2002,PHX,LAC @ GSW,W,240,95,41,77,53.2,3,7,42.9,10,14,71.4,6,30,36,26,12,7,9,9,24
04/13/2002,MEM,BOS @ MIN,W,240,113,47,81,58.0,3,9,33.3,16,20,80.0,12,30,42,37,9,4,11,21,21
04/12/2002,DET,BOS @ MIN,W,240,96,43,81,53.1,2,7,28.6,8,13,61.5,11,24,35,25,11,5,14,13,10
04/10/2002,DEN,MIL @ IND,W,240,87,32,70,45.7,3,12,25.0,20,33,60.6,15,26,41,17,10,5,15,22,8
04/08/2002,POR,HOU @ MIA,W,240,99,30,61,49.2,6,13,46.2,33,42,78.6,5,31,36,23,7,7,17,16,12
04/06/2002,DAL,HOU @ MIA,W,240,89,29,68,42.6,4,10,40.0,27,45,60.0,11,35,46,16,9,5,13,24,2
04/04/2002,HOU,HOU @ MEM,W,240,102,39,72,54.2,5,8,62.5,19,24,79.2,13,31,44,21,2,7,12,10,24
04/03/2002,SEA,HOU @ MEM,W,240,90,37,76,48.7,3,14,21.4,13,17,76.5,12,30,42,22,8,5,18,16,2
03/31/2002,LAL,DET @ MIA,L,240,95,36,81,44.4,5,18,27.8,18,21,85.7,9,31,40,14,6,5,14,27,-1
03/29/2002,SEA,ATL @ MIA,L,240,76,29,70,41.4,3,12,25.0,15,21,71.4,9,32,41,16,5,11,17,18,-3
03/27/2002,POR,ATL @ MIA,L,240,93,38,70,54.3,5,16,31.3,12,20,60.0,8,29,37,25,5,4,18,24,-5
03/25/2002,LAC,CHI @ ORL,W,240,91,35,76,46.1,1,7,14.3,20,29,69.0,10,29,39,28,9,3,10,14,6
03/23/2002,MIA,CHI @ ORL,W,240,89,34,74,45.9,1,9,11.1,20,27,74.1,12,29,41,13,9,1,13,20,10
03/21/2002,DAL,SEA @ DEN,W,240,105,36,78,46.2,5,14,35.7,28,37,75.7,13,38,51,21,5,4,12,20,3
03/20/2002,LAL,SEA @ DEN,W,240,108,40,83,48.2,2,9,22.2,26,37,70.3,11,32,43,24,11,4,16,26,18
03/16/2002,BOS,PHX @ CHH,W,240,111,38,75,50.7,6,15,40.0,29,38,76.3,12,30,42,25,9,6,12,18,7
03/14/2002,CHI,PHX @ CHH,W,240,91,28,72,38.9,5,17,29.4,30,45,66.7,10,39,49,20,6,8,14,19,5
03/12/2002,MEM,SEA @ HOU,W,240,98,37,75,49.3,4,10,40.0,20,25,80.0,8,28,36,18,9,3,14,15,14
03/11/2002,DEN,SEA @ HOU,W,240,93,36,72,50.0,5,15,33.3,16,21,76.2,7,27,34,28,8,4,14,18,15
03/09/2002,CHI,SEA @ HOU,W,240,100,37,80,46.3,1,9,11.1,25,34,73.5,15,33,48,26,8,1,8,20,27
03/07/2002,HOU,POR @ DEN,W,240,99,38,87,43.7,5,11,45.5,18,23,78.3,21,35,56,15,4,3,13,20,2
03/05/2002,GSW,CLE @ PHI,W,240,109,44,85,51.8,4,12,33.3,17,23,73.9,7,37,44,31,12,3,11,16,21
03/03/2002,NYK,CLE @ PHI,W,240,99,40,81,49.4,3,6,50.0,16,21,76.2,12,34,46,19,7,4,9,14,16
03/01/2002,MIN,CHI @ NJN,W,240,85,36,76,47.4,3,6,50.0,10,14,71.4,10,26,36,21,7,6,16,15,8
02/28/2002,CLE,CHI @ NJN,L,265,107,37,80,46.3,3,18,16.7,30,36,83.3,6,28,34,25,7,3,14,26,-7
02/26/2002,PHX,MIA @ PHI,W,240,99,33,75,44.0,8,18,44.4,25,30,83.3,12,26,38,20,11,9,17,11,8
02/24/2002,PHX,MIA @ PHI,L,240,83,32,78,41.0,2,15,13.3,17,23,73.9,7,26,33,18,5,5,8,15,-9
02/23/2002,MIN,MIN @ SAS,L,240,88,33,70,47.1,6,13,46.2,16,19,84.2,4,21,25,18,6,5,22,17,-24
02/21/2002,SAC,MIN @ SAS,W,240,115,47,91,51.6,12,16,75.0,9,12,75.0,14,36,50,27,4,5,16,19,23
02/19/2002,MEM,GSW @ PHI,W,265,99,35,80,43.8,7,20,35.0,22,26,84.6,6,36,42,24,13,10,17,18,6
02/15/2002,GSW,MEM @ CHH,W,240,108,39,79,49.4,3,8,37.5,27,36,75.0,14,28,42,21,7,3,14,28,9
02/14/2002,LAC,MEM @ CHH,W,240,89,36,82,43.9,7,21,33.3,10,15,66.7,14,29,43,23,10,11,15,17,13
02/12/2002,SAC,PHX @ MIN,L,240,86,36,93,38.7,0,7,0.0,14,17,82.4,20,34,54,17,8,6,18,16,-13
02/07/2002,TOR,PHX @ MIN,L,265,74,22,92,23.9,6,18,33.3,24,35,68.6,20,39,59,12,10,6,16,22,-6
02/04/2002,MIN,HOU @ CLE,W,240,113,41,80,51.3,5,9,55.6,26,39,66.7,13,38,51,24,10,7,10,22,30
02/03/2002,ORL,LAC @ BOS,W,265,105,39,86,45.3,4,13,30.8,23,35,65.7,12,45,57,21,6,12,19,23,7
02/01/2002,MIA,LAC @ BOS,L,240,83,32,70,45.7,2,9,22.2,17,24,70.8,9,34,43,13,3,2,19,20,-5
01/31/2002,LAC,LAC @ BOS,L,240,87,34,85,40.0,2,10,20.0,17,19,89.5,14,36,50,18,4,10,10,13,-4
01/29/2002,CHH,MIN @ PHI,L,240,73,25,73,34.2,4,21,19.0,19,23,82.6,12,29,41,11,5,9,18,18,-5
01/26/2002,GSW,MIN @ PHI,W,240,90,35,79,44.3,4,16,25.0,16,20,80.0,5,39,44,23,8,12,16,17,8
01/25/2002,LAL,PHX @ WAS,L,240,91,39,85,45.9,3,10,30.0,10,13,76.9,11,29,40,14,8,5,14,18,-3
01/23/2002,UTA,PHX @ WAS,W,240,98,30,57,52.6,10,18,55.6,28,29,96.6,0,32,32,17,8,7,18,21,6
01/22/2002,NJN,DAL @ HOU,L,240,86,30,79,38.0,3,17,17.6,23,30,76.7,12,29,41,18,7,9,14,22,-6
01/19/2002,LAL,MIL @ ATL,L,240,81,34,82,41.5,1,15,6.7,12,15,80.0,10,29,39,12,6,9,12,13,-17
01/17/2002,UTA,MIL @ ATL,W,240,102,34,75,45.3,4,15,26.7,30,32,93.8,11,24,35,14,9,7,10,20,4
01/15/2002,WAS,POR @ PHX,W,240,96,35,75,46.7,8,20,40.0,18,27,66.7,8,27,35,22,9,4,13,24,5
01/14/2002,NJN,POR @ PHX,L,240,97,37,79,46.8,5,14,35.7,18,24,75.0,4,27,31,15,9,4,12,14,-2
01/11/2002,PHI,MIN @ WAS,L,240,84,29,75,38.7,4,16,25.0,22,25,88.0,15,29,44,14,5,7,20,21,-17
01/09/2002,BOS,TOR @ CHI,W,240,93,26,62,41.9,8,17,47.1,33,40,82.5,6,32,38,15,9,4,17,18,3
01/07/2002,NYK,TOR @ CHI,W,240,90,32,76,42.1,6,18,33.3,20,28,71.4,9,31,40,15,7,9,12,15,11
01/05/2002,DAL,CLE @ DET,W,240,105,37,73,50.7,7,13,53.8,24,35,68.6,12,32,44,16,6,2,13,26,2
01/04/2002,IND,CLE @ DET,L,240,82,27,81,33.3,4,26,15.4,24,30,80.0,16,26,42,12,5,9,16,23,-10
01/02/2002,DET,DET @ SAS,W,240,97,37,74,50.0,5,9,55.6,18,26,69.2,11,23,34,21,9,4,14,22,12
12/30/2001,MEM,DET @ SAS,W,240,83,35,80,43.8,3,10,30.0,10,24,41.7,18,30,48,22,9,9,14,20,4
12/29/2001,MIL,DET @ SAS,L,265,99,38,88,43.2,4,17,23.5,19,29,65.5,11,34,45,20,6,7,15,17,-3
12/26/2001,DAL,DET @ ORL,L,265,123,39,85,45.9,7,18,38.9,38,41,92.7,11,26,37,16,15,8,16,27,-3
12/23/2001,MIL,IND @ ORL,L,240,91,34,83,41.0,6,25,24.0,17,25,68.0,14,28,42,17,4,10,13,17,-10
12/21/2001,DEN,IND @ ORL,W,240,109,43,73,58.9,6,12,50.0,17,26,65.4,11,34,45,24,19,10,20,18,35
12/19/2001,POR,LAL @ MEM,W,240,97,37,85,43.5,9,22,40.9,14,17,82.4,12,34,46,24,14,6,12,21,18
12/18/2001,DEN,LAL @ MEM,W,240,102,34,70,48.6,7,22,31.8,27,35,77.1,11,33,44,24,5,9,14,16,9
12/15/2001,UTA,LAC @ PHX,W,240,100,36,74,48.6,6,21,28.6,22,31,71.0,9,33,42,16,11,12,14,23,20
12/14/2001,PHX,LAC @ PHX,W,240,105,38,81,46.9,5,13,38.5,24,35,68.6,15,40,55,22,3,10,17,24,12
12/12/2001,TOR,CHI @ BOS,W,240,108,42,79,53.2,7,15,46.7,17,22,77.3,12,32,44,19,6,7,19,13,13
12/07/2001,PHI,ORL @ LAC,W,240,86,32,66,48.5,7,18,38.9,15,23,65.2,7,37,44,17,5,10,16,17,10
12/05/2001,ATL,TOR @ MIL,W,240,120,43,80,53.8,14,20,70.0,20,32,62.5,11,31,42,26,4,7,21,17,8
12/04/2001,WAS,TOR @ MIL,W,240,103,38,82,46.3,8,22,36.4,19,28,67.9,8,29,37,26,9,7,10,18,15
12/01/2001,HOU,BOS @ TOR,W,240,85,29,73,39.7,7,11,63.6,20,27,74.1,8,33,41,17,11,5,15,14,10
11/30/2001,SAC,BOS @ TOR,L,265,106,39,88,44.3,2,12,16.7,26,28,92.9,12,36,48,13,5,6,14,30,-3
11/28/2001,GSW,MEM @ TOR,W,240,94,33,81,40.7,5,16,31.3,23,28,82.1,17,30,47,16,10,12,16,22,11
11/24/2001,MIN,PHI @ TOR,L,240,94,33,81,40.7,7,16,43.8,21,30,70.0,10,32,42,22,5,6,9,21,-5
11/23/2001,IND,PHI @ TOR,W,240,97,32,83,38.6,7,22,31.8,26,33,78.8,17,45,62,18,5,7,16,20,18
11/21/2001,SEA,DAL @ CHH,W,240,110,43,79,54.4,8,24,33.3,16,22,72.7,15,28,43,27,6,8,16,20,17
11/16/2001,CLE,CLE @ MEM,W,240,105,38,75,50.7,10,15,66.7,19,26,73.1,12,29,41,25,7,5,13,16,14
11/13/2001,HOU,TOR @ GSW,W,240,90,33,80,41.3,7,17,41.2,17,21,81.0,14,28,42,13,8,6,13,18,4
11/10/2001,ATL,CHH @ CHI,W,240,110,38,75,50.7,11,22,50.0,23,28,82.1,9,26,35,26,10,7,17,22,22
11/08/2001,CHH,CHH @ CHI,W,240,105,40,76,52.6,8,14,57.1,17,28,60.7,6,37,43,27,2,5,9,20,10
11/06/2001,ORL,SAC @ IND,W,240,104,37,68,54.4,6,14,42.9,24,41,58.5,12,27,39,23,9,10,19,23,15
11/04/2001,SAC,SAC @ IND,L,240,83,30,89,33.7,3,11,27.3,20,28,71.4,16,30,46,14,12,6,15,20,-20
11/03/2001,POR,MIN @ HOU,W,240,106,36,79,45.6,14,25,56.0,20,27,74.1,11,36,47,22,4,10,10,18,16
11/01/2001,SEA,MIN @ HOU,L,240,108,32,73,43.8,7,15,46.7,37,46,80.4,12,25,37,17,5,3,11,21,-6
