,0
Bam Adebayo,41.74457550048828
Caleb Martin,6.145057201385498
Dewayne Dedmon,12.266600608825684
Duncan Robinson,3.6309916973114014
Gabe Vincent,18.95687484741211
Haywood Highsmith,3.6563405990600586
Jimmy Butler,62.468685150146484
Kyle Lowry,10.373950004577637
Max Strus,25.622745513916016
Omer Yurtseven,2.5365922451019287
P.J. Tucker,16.03659439086914
Tyler Herro,19.25244140625
Victor Oladipo,30.180315017700195
