,0
Bam Adebayo,47.576942443847656
Caleb Martin,3.5733964443206787
Dewayne Dedmon,12.998163223266602
Duncan Robinson,15.103323936462402
Gabe Vincent,28.25885009765625
Haywood Highsmith,-0.03216837719082832
Jimmy Butler,73.7114486694336
Kyle Lowry,16.514785766601562
Max Strus,27.589332580566406
Omer Yurtseven,2.5186102390289307
P.J. Tucker,23.471248626708984
Tyler Herro,23.226337432861328
Victor Oladipo,10.695090293884277
